uid,stance,set,distilbert-base-uncased_if,distilbert-base-uncased_as,distilbert-base-uncased_and,distilbert-base-uncased_but,distilbert-base-uncased_when,distilbert-base-uncased_then,bert-base-uncased_if,bert-base-uncased_and,bert-base-uncased_as,bert-base-uncased_when,bert-base-uncased_but,bert-base-uncased_then,bert-large-uncased_as,bert-large-uncased_if,bert-large-uncased_and,bert-large-uncased_when,bert-large-uncased_but,bert-large-uncased_then,roberta-base_as,roberta-base_if,roberta-base_but,roberta-base_and,roberta-base_when,roberta-base_then,xlm-roberta-base_when,xlm-roberta-base_as,xlm-roberta-base_and,xlm-roberta-base_if,xlm-roberta-base_but,xlm-roberta-base_then,roberta-large_as,roberta-large_if,roberta-large_when,roberta-large_and,roberta-large_but,roberta-large_then,xlm-roberta-large_when,xlm-roberta-large_as,xlm-roberta-large_and,xlm-roberta-large_if,xlm-roberta-large_but,xlm-roberta-large_then
2099,1,train,0.0025994591414928,0.0074704061262309,0.012025773525238,0.0043106321245431,0.0023091884795576,6.135246803751215e-05,0.0003655315667856,0.0023862661328166,0.0015076826093718,0.0005679921014234,0.0001509375142632,5.883715402887901e-06,0.0007474135491065,0.0001831144036259,0.0020420672371983,0.0003038137801922,0.0001094941180781,1.0375367764936527e-06,8.832562237159891e-09,8.905330362019013e-10,2.1328750321458763e-08,5.4485965961248446e-08,1.366015967008138e-09,3.9181230482299156e-10,0.0137917371466755,2.7759128897741903e-06,9.18638670555083e-06,1.4346744592330651e-06,4.3244156699984166e-08,8.11056963812007e-08,4.122757218283368e-06,7.337388296946301e-08,5.508465505954518e-07,1.600740506546572e-05,1.401397184963571e-07,1.4919210755692802e-08,8.775798778515309e-05,1.653785233202143e-07,2.565021191003325e-07,4.858478064306837e-09,6.761895043894128e-09,1.4233797251961278e-08
2100,1,train,0.0049062040634453,0.061136458069086,0.0698103085160255,0.0116676967591047,0.0117771532386541,4.3322168494341895e-05,0.0079474905505776,0.147819235920906,0.041631631553173,0.0095563903450965,0.0142087843269109,1.0127078894583974e-05,0.051148422062397,0.0010757009731605,0.2552594244480133,0.0028468316886574,0.0072451173327863,3.28899004671257e-05,1.6350912801499362e-06,6.132969332384164e-08,3.620184770625201e-06,0.0001578148803673,2.1222332691195334e-07,1.219566669874439e-09,0.0021310220472514,5.8826972235692665e-06,0.0001609751489013,6.007857678014261e-07,7.467240720870905e-06,2.3286919770271202e-07,6.983345429034671e-06,8.571355181175022e-08,1.1082012179031151e-06,0.0001657211541896,1.0098225175170228e-05,5.497237776097563e-09,0.0017021381063386,5.86042858685687e-07,1.424957827111939e-05,5.889492982191769e-08,7.988925858626317e-07,2.5439901296664402e-09
2101,1,train,0.0017170914215967,0.0092074703425168,0.0183608848601579,0.0036369517911225,0.0033805426210165,5.130444696987979e-05,0.017435222864151,0.1357739269733429,0.0069945771247148,0.0109638785943388,0.0056417514570057,5.884620259166695e-05,0.0157282259315252,0.003181449137628,0.0635980740189552,0.0040124095976352,0.0012723259860649,2.067543573502917e-05,6.144134800933898e-08,4.9872039831200254e-09,6.638251193180622e-08,1.8701026647249817e-06,1.7708645216885088e-08,2.7618178854993403e-09,0.0044718980789184,7.509519946324872e-06,7.260261190822348e-05,1.1902608321179289e-06,4.160286607657326e-06,4.049844051223772e-07,9.53590188146336e-07,2.5041730467023623e-08,3.4232184020766e-07,8.601415902376175e-05,8.960201398622303e-07,2.944552379702259e-09,0.0005153945530764,1.9818733107968e-06,1.2608136785274835e-05,5.0211951929668443e-08,1.160239477826508e-07,7.691298264944635e-09
2102,0,train,0.0157908927649259,0.0208275057375431,0.20537631213665,0.0206508077681064,0.0073032677173614,6.375693919835612e-05,0.0043570520356297,0.3003472983837127,0.0269805453717708,0.0112355165183544,0.0425534769892692,8.603127935202792e-05,0.029310006648302,0.0017280541360378,0.3732605874538421,0.0068267853930592,0.0127842174842953,2.322601358173415e-05,1.1025822459487244e-05,7.941218882479006e-07,1.5757683286210522e-05,6.770289473934099e-05,4.923891083308263e-06,2.3742636745538444e-09,0.0035071084275841,1.3096697330183815e-05,0.0003331563493702,1.252152515007765e-06,4.619508399628103e-05,5.18925332926301e-07,4.3745708353526425e-06,4.383491159387631e-06,2.8648359148064628e-05,4.460955824470148e-05,5.60180596949067e-05,2.4582847757415042e-08,0.042882602661848,4.194911070953822e-06,1.076480020856252e-05,9.168642236545566e-07,6.085866516514216e-06,1.5176725653986978e-08
2103,1,train,0.0048425383865833,0.0294364113360643,0.0543110556900501,0.0060464977286756,0.0043848184868693,1.4715888937644197e-05,0.0299080964177846,0.044577769935131,0.0486872754991054,0.0363213308155536,0.0011816399637609,6.854158073110739e-06,0.0259077958762645,0.010099483653903,0.0355868525803089,0.0085328901186585,0.0008503373246639,8.136082215060014e-06,5.554348717851099e-06,1.325060452472826e-07,5.267663709673798e-07,1.2309753401495982e-05,1.583166664431701e-07,1.7362802862130875e-10,0.0040217861533164,3.4025151762762107e-06,6.704610132146627e-05,5.190292426959786e-07,1.5822079149074852e-06,6.522635231931417e-08,3.81470772481407e-06,8.3018122154499e-08,7.919080076135288e-07,3.776081939577125e-05,5.702792805095669e-06,1.3532284182105059e-09,0.0033836457878351,5.913581730965234e-07,4.489560524234548e-06,4.0518774113706975e-08,2.034958583863045e-07,7.762192000271282e-10
2104,1,train,0.0009966132929548,0.0012656699400395,0.4450758993625641,0.129305899143219,0.0005288015236146,0.0002305322122992,0.0065837330184876,0.3966743052005768,0.0160680674016475,0.0070522222667932,0.0597313791513443,0.0001640084810787,0.0199405066668987,0.0046854298561811,0.1291649043560028,0.0058996551670134,0.0339011885225772,0.0001005186713882,5.0561798161652405e-06,6.51414993058097e-08,8.921373591874726e-06,4.259568595443852e-05,1.349702642983175e-07,2.714500846323631e-09,0.0028221544343978,3.5095977182209026e-06,8.009501470951363e-05,1.027862239766364e-07,1.272290955967037e-05,9.986353433077968e-08,2.8479346383392112e-06,8.944791716203326e-07,1.7431871128792409e-06,3.817653123405762e-05,7.837321027182043e-05,9.744312023940438e-09,0.0133806699886918,4.177021310169948e-06,3.918535367120057e-05,3.418416838485428e-07,5.52597566638724e-06,8.512747484701323e-08
2105,1,train,0.0005631941603496,0.0277999397367239,0.1139060705900192,0.0071603306569159,0.0019779517315328,2.8628770451177843e-05,0.003511817427352,0.093461237847805,0.0822441652417182,0.0180240180343389,0.0019531431607902,1.8003926015808247e-05,0.1001681759953498,0.0003564173239283,0.1201160997152328,0.0031966718379408,0.0013303547166287,8.595171493652742e-06,1.6048987163230777e-05,1.652089309800431e-07,1.825040158109914e-06,9.2769141701865e-06,3.160634776122606e-07,2.347473049280069e-10,0.0143247647210955,8.097208592516836e-06,5.3260038839653134e-05,2.3934937871672446e-06,6.543747304021963e-07,5.8622397602903233e-08,1.4062305126572028e-05,4.599481826517149e-07,1.0769400660137762e-06,1.7942926206160337e-05,9.659080433266354e-07,1.7973580401786644e-09,0.0035947286523878,3.001338882313576e-06,4.081442966707982e-06,8.242374605060834e-08,2.948543986747154e-08,4.8364645621745694e-09
2106,1,train,0.0006839441484771,0.0210046954452991,0.0393165536224842,0.001338469563052,0.0010311492951586,3.894765086442931e-06,0.0006524305208586,0.0236999504268169,0.0307124275714159,0.003436074592173,0.0007526945555582,3.456279728197842e-06,0.1198847740888595,0.0032086740247905,0.0134250940755009,0.0185092687606811,0.0002991943038068,4.277783318684669e-06,5.512315510713961e-06,1.921521516123903e-06,1.5413282028475805e-07,1.0836540695891015e-06,4.939237896905979e-06,1.4667737857632088e-10,0.0042957877740263,5.253411927697016e-06,2.0892894099233672e-05,6.571680160050164e-07,1.4738666322955396e-06,6.375199745889405e-08,7.296368039533263e-06,1.296990888022265e-07,6.504242264782079e-07,1.317325768468436e-06,1.3952579536180565e-07,1.031493446213005e-09,0.0050642285495996,7.729790922894608e-07,2.6289359311704175e-07,2.212957284086769e-08,1.3455997205369384e-08,4.927837027324242e-10
2107,1,train,0.0100252088159322,0.0237626750022172,0.1714808642864227,0.0044091427698731,0.007941635325551,2.53068283200264e-05,0.0004783265176229,0.0875298157334327,0.0016096632461994,0.0021526778582483,0.0015792199410498,6.636631951550953e-06,0.0019476179732009,3.9793725591152906e-05,0.0556338503956794,0.0006136923329904,0.000917719095014,1.232587919730577e-06,3.089963229285786e-06,4.178142773980653e-07,4.287667979951948e-05,8.391813025809824e-05,3.347651954754838e-06,3.046974450526818e-09,0.0026478313375264,2.801628170345793e-06,0.0002713797730393,7.553435352747329e-07,2.5304616428911686e-06,1.367410646935241e-07,1.1167288903379813e-05,4.04063598580251e-07,8.103830623440444e-06,4.8156336561078206e-05,3.864586233248701e-06,1.2901592683078889e-08,0.1045682728290557,8.428181672570645e-07,3.21092329613748e-06,1.238554204974207e-06,5.862331065031867e-08,4.5880201859915815e-09
2108,1,train,0.0012856418034061,0.0185102242976427,0.1004549488425254,0.0085937157273292,0.0026404485106468,4.1343068005517125e-05,0.0013438242021948,0.3172826170921325,0.0449660085141658,0.0061172228306531,0.0204757060855627,0.0002458026574458,0.0466020368039608,0.0014307285891845,0.1585677713155746,0.0026780699845403,0.0134689947590231,5.692930790246464e-05,7.414519586745882e-06,9.138732792735028e-08,1.0607977856125217e-06,1.4490464309346862e-05,1.0205527445350526e-07,1.3746265237202238e-10,0.0008751356508582,1.864904788817512e-06,3.64508741768077e-05,4.241632467483215e-08,1.9221224647480994e-06,4.3009734440602194e-08,3.944825948565267e-06,6.080585990275722e-08,3.233086829368404e-07,5.223275366006419e-06,2.5658985691734415e-07,7.18961612466984e-10,0.0004966815467923,8.429605600213108e-07,1.2971734122402268e-06,6.139714070485525e-09,1.2483302391785855e-08,3.0735158862427165e-10
2109,1,train,0.0028650229796767,0.0810330957174301,0.0437892228364944,0.0015079616568982,0.0095883877947926,2.1668607587344013e-05,0.0073317852802574,0.0880796462297439,0.0365340299904346,0.019569119438529,0.0043065780773758,2.363584644626826e-05,0.0506806522607803,0.004233390558511,0.0030023499857634,0.01823684386909,0.0001193291900563,1.3152374549463277e-06,7.072167704791354e-07,1.887270570932742e-07,9.421223978733908e-08,1.317510282206058e-06,1.2737176575683409e-06,1.0577146797308146e-10,0.0002408678701613,3.830259629467037e-07,3.8219110365389497e-07,3.930044556454959e-08,4.231125172449168e-10,2.05838501798894e-09,1.8908734773503968e-06,5.214375420337093e-08,4.08158626896693e-07,1.9036983758269344e-06,4.577875856170977e-08,3.7127076413234756e-10,0.0045520248822867,1.4855675090075238e-06,9.579770221535e-07,2.808728893910484e-08,4.4801932830296216e-08,1.1918332987193023e-09
2110,1,train,0.0115876961499452,0.0480576567351818,0.1015882641077041,0.0042349300347268,0.0279160011559724,5.053544009570032e-05,0.0162698663771152,0.0297611318528652,0.0375554226338863,0.0622676238417625,0.0007420863257721,1.0078685590997338e-05,0.0655868723988533,0.030081570148468,0.0270299836993217,0.0497072599828243,0.0002993585949297,9.621126082492992e-06,2.2384913336281898e-06,1.0580477464827707e-05,4.4121552633669125e-08,2.211758101111627e-06,5.688263627234846e-06,1.170185615073649e-10,0.0099836001172661,7.487406492145965e-06,6.478528666775674e-05,2.074107896987698e-06,1.1433749023126438e-06,1.1507430031088009e-07,2.1934743017482106e-06,5.5524066056023e-07,1.300889948652184e-06,1.437215473742981e-06,2.9025324366216413e-08,3.2848088138415216e-10,0.0137123260647058,2.9327900392672746e-06,3.6405579066922655e-06,1.4042181817330857e-07,4.637142581032094e-08,5.082771092901339e-09
2111,1,train,0.0189959201961755,0.0233277976512908,0.196725383400917,0.0118593070656061,0.012320595793426,5.9725618484662846e-05,0.0073750680312514,0.1988863050937652,0.0400350205600261,0.0240961648523807,0.0039149662479758,4.29893916589208e-05,0.0185584984719753,0.0003691891033668,0.1972306966781616,0.0010159384692087,0.0044197319075465,1.8569020539871417e-05,5.501530267792987e-06,9.118825516907236e-08,1.090272235160228e-06,4.807518416782841e-05,1.0064937328024828e-07,9.53133461045752e-10,0.0094547951593995,8.63571221998427e-06,0.0001187751986435,2.355187461944297e-06,4.0775885281618685e-06,4.246282969688764e-07,6.419053988793166e-06,2.6769800598458463e-08,1.410223546827183e-07,6.92861940478906e-05,1.066289541995502e-06,1.3671267673487364e-08,0.0006318454397842,1.6957869775069412e-06,2.999680145876482e-05,2.8225064951925564e-08,3.341266676670785e-07,3.4319220798550987e-09
2112,1,train,0.0070300614461302,0.014157417230308,0.2245170325040817,0.0104944435879588,0.0027869923505932,6.051527088857256e-05,0.0100990775972604,0.2320631295442581,0.0222564730793237,0.0136709585785865,0.0039862673729658,2.9635273676831275e-05,0.0220194458961486,0.0014583669835701,0.1751173287630081,0.0014354729792103,0.0029562336858361,1.353485549770994e-05,5.273505507830123e-07,1.819474846342928e-06,1.767383946571499e-05,4.72094579890836e-05,4.3699287743947934e-06,1.1866711169261634e-08,0.0021368346642702,3.710426426550839e-06,0.0002040560502791,6.351545493998856e-07,8.143053491949104e-06,9.192642096422788e-07,5.876519480807474e-06,6.141058861430793e-07,1.1229960819036933e-06,7.16882204869762e-05,3.1659267278882908e-06,9.315852089741838e-09,0.0035405827220529,2.001592065425939e-06,1.792772854969371e-05,2.5412367676835856e-07,2.967857710700628e-07,9.438409165341e-09
2113,1,train,0.0312590152025222,0.022719956934452,0.0673562511801719,0.0056686606258153,0.0167137254029512,4.186572186881676e-05,0.0228683780878782,0.1116061732172966,0.046953797340393,0.0162768885493278,0.0032393839210271,1.563808837090619e-05,0.0289624147117137,0.1167320013046264,0.0400212220847606,0.075634978711605,0.0032209996134042,1.8597233065520413e-05,4.299492047721287e-06,1.77400067968847e-06,1.013424844131805e-05,0.0001161174586741,3.299183163107955e-06,9.639032683139705e-09,0.0638528913259506,6.173401288833702e-06,4.8948484618449584e-05,1.7494781786808744e-05,7.077214831952006e-07,2.005172490271434e-07,3.286248102085665e-06,1.240201754626469e-07,9.451279652239464e-07,5.759391206083819e-05,3.293162762929569e-06,7.866884921270412e-09,0.0644578486680984,1.071405790753488e-06,1.0699074664444195e-05,8.752434723646729e-07,1.5811837101864512e-06,1.0179790344011508e-08
2114,1,train,0.0083610266447067,0.0310019291937351,0.2167196720838546,0.0099815614521503,0.0192813575267791,8.004847768461332e-05,0.0218746047466993,0.0729696080088615,0.0310807712376117,0.0456005036830902,0.0018409717595204,2.406386374786961e-05,0.0384139828383922,0.0202728267759084,0.0117804622277617,0.0352818295359611,0.00052876729751,1.0505769751034675e-05,5.052823325968348e-06,1.5908226487226784e-06,7.185945491983148e-07,1.0570965059741866e-05,1.6428962226200383e-06,9.993955663034626e-10,0.0109338853508234,5.1627653192554135e-06,0.0001224648003699,1.3049034350842703e-06,6.503606527985539e-06,2.429875962661754e-07,7.601518063893309e-06,2.865006933916448e-07,1.0120203342012246e-06,5.862267698830692e-06,1.425277815769732e-07,2.8952393815728783e-09,0.0259669292718172,1.0992257557518317e-06,1.353954644400801e-06,3.048948258310702e-07,9.626899100112497e-08,2.924222419764532e-09
2115,1,dev,0.0056122946552932,0.0237198676913976,0.1162313520908355,0.0138993952423334,0.0066083762794733,5.933315333095379e-05,0.0024769036099314,0.0370606444776058,0.0252091325819492,0.0078091342002153,0.004325526766479,1.2954928934050258e-05,0.0355398319661617,0.0002899647515732,0.1327981650829315,0.0010003870120272,0.0012449951609596,1.1018932127626613e-05,4.442552835826064e-06,1.119183039577365e-07,2.249048804969789e-07,9.18562727747485e-06,2.409253454516147e-07,1.9415183349913434e-10,0.0010895709274336,5.009772394259926e-06,0.0001136415085056,2.009795991853025e-07,9.386907322550542e-07,1.3198476267461956e-07,3.4815427625289885e-06,1.1983559033978966e-07,6.664974989689654e-07,4.903772605757695e-06,1.2945804428454721e-07,1.2565692930621704e-09,0.0005889086751267,2.285031541759963e-06,5.4614060900348704e-06,2.445677971252281e-08,4.1034809328266426e-08,2.847823532547977e-09
2116,1,train,0.0078044454567134,0.0413627959787845,0.0781419053673744,0.0010733108501881,0.0087720127776265,8.535942470189184e-06,0.0032840596977621,0.0456596873700618,0.0708644613623619,0.0085633266717195,0.0004650070914067,2.507557610442745e-06,0.0194868762046098,0.1838856041431427,0.0028740921989083,0.1545147001743316,0.0001384358911309,8.132518814818468e-06,3.977593223680742e-06,1.0592560101940762e-05,3.358626798899422e-08,7.814289801899577e-07,4.407957476360025e-06,1.166822194420547e-10,0.0170654654502868,4.946869921695907e-06,2.9454393370542675e-05,3.0956484806665685e-06,7.462220423803956e-07,1.0083465440402509e-07,1.3671221950062318e-06,2.2775820980314165e-06,5.091580533189699e-06,5.831669227518432e-07,1.7559871778871642e-08,1.9144623386591064e-10,0.0583460964262485,1.197678329845076e-07,1.1029490565306332e-07,2.461905239670159e-07,1.222086876140338e-09,5.955813620062145e-11
2117,1,train,0.020621582865715,0.0246221255511045,0.0791358426213264,0.0075955549255013,0.0344666093587875,0.000259068532614,0.0201270151883363,0.0153391575440764,0.0153158865869045,0.0436725318431854,0.0017789618577808,2.302870052517392e-05,0.0197444912046194,0.0012399988481774,0.0112707773223519,0.0033521729055792,0.0002772290608845,8.041340151976328e-06,3.22149071507738e-06,2.0382194634294137e-06,1.671850782258844e-07,7.865683642194199e-07,4.426496616360964e-06,1.7806517371710127e-09,0.0291455555707216,6.428434062399901e-06,6.351989213726483e-06,2.965126213894109e-06,5.211803113525093e-07,7.476218399915524e-08,6.51989967082045e-06,5.285111797093123e-07,2.559480208219611e-06,8.640128612569242e-07,1.8143609281651157e-07,8.470354195821983e-09,0.0174783281981945,6.090080546528043e-07,1.3784119801130148e-07,1.0469338462826273e-07,1.6488552745386187e-08,9.993219585169302e-10
2118,1,train,0.0138353100046515,0.0217440072447061,0.0223426818847656,0.0008390020229853,0.0069702723994851,1.3849124115949962e-05,0.0084710475057363,0.0225465856492519,0.0238803494721651,0.0210882052779197,0.0004259192792233,7.2006910158961546e-06,0.0257978867739439,0.0029982193373143,0.0194032862782478,0.0048786671832203,0.0002668711822479,4.498265752772568e-06,3.88849593946361e-06,3.910789416750049e-07,9.488655905443012e-08,6.5283147705486044e-06,3.738643670203601e-07,5.4371208924042236e-11,0.0037761256098747,3.0984472232375992e-06,2.748394945228938e-05,3.968191322201165e-07,2.9823956992913736e-07,1.6723143758667902e-08,2.839522039721487e-06,1.0246195358831757e-07,9.996865628636442e-07,1.937857086886652e-05,3.573246374344308e-07,9.169462411584559e-10,0.0050120805390179,3.100417416135315e-07,1.7027434751071269e-06,7.047283645533754e-08,1.427543150356314e-08,6.252741102663606e-10
2119,1,train,0.007476604077965,0.0281564630568027,0.0899669900536537,0.0039656511507928,0.0176913067698478,2.630267590575386e-05,0.0059087518602609,0.0270533468574285,0.0253487918525934,0.0238077417016029,0.0016196288634091,1.3746541299042292e-05,0.042035061866045,0.0047975503839552,0.0059929871931672,0.0106804044917225,0.0002091526548611,3.8731968743377365e-06,2.832845211742097e-06,1.3781802408630028e-05,1.445049235826446e-07,7.014539278316079e-07,1.5903928215266205e-05,2.9420932357027136e-10,0.0190903134644031,5.372823125071591e-06,4.348740549176e-05,3.63504545930482e-06,2.0982488422305323e-06,2.1520003201658253e-07,2.482519676050288e-06,1.1214164032935514e-06,3.929282229364617e-06,1.5855279116294696e-06,1.693040303507587e-07,1.0740527356389862e-09,0.0412180535495281,9.416150419383484e-07,4.145068430716492e-07,6.35269543636241e-07,3.1341521378180914e-08,1.1536361865793763e-09
2120,1,train,0.0075461929664015,0.02150110155344,0.1690692603588104,0.0032724756747484,0.0083355661481618,4.023238943773322e-05,0.0048229480162262,0.1082851365208625,0.0220726560801267,0.0103831999003887,0.0020097016822546,2.1534000552492216e-05,0.0096347853541374,0.0001644912117626,0.061819277703762,0.0003460172156337,0.001009450526908,3.383051534910919e-06,8.769506166572683e-06,1.5807495401531926e-07,2.05218111659633e-06,8.153839007718489e-05,3.9878079860500293e-07,6.426831844486003e-10,0.0037776299286633,1.0680350897018798e-05,8.652945689391345e-05,7.386638571915682e-07,1.082196035895322e-06,1.321187568237292e-07,1.0563018804532476e-05,3.457615775914747e-07,2.0925322132825386e-06,2.9682974854949865e-05,5.614877522930328e-07,4.037195910910896e-09,0.0039611319079995,6.510495040856768e-06,3.254074545111507e-05,1.513289333843204e-07,4.478382322758989e-07,8.667440098975021e-09
2121,1,train,0.0124996192753314,0.0145018445327878,0.0986850783228874,0.0090463953092694,0.0034772874787449,2.133025009243284e-05,0.0057269912213087,0.0340248048305511,0.0165816694498062,0.0072691291570663,0.0040839281864464,6.353735898301238e-06,0.0323540680110454,0.0021366029977798,0.0162532944232225,0.0035629123449325,0.0007367663783952,4.925023858959321e-06,7.074472250678809e-06,1.4491718047793256e-06,1.1865150554513091e-05,6.3132156356005e-06,1.9332308056618785e-06,1.2877213739770355e-09,0.0029243992175906,1.2601780326804146e-05,8.971834904514253e-05,1.3737402468905202e-06,2.6473478555999463e-06,7.514474731351586e-08,1.2490819244703744e-05,3.267424062869395e-06,2.237953049188945e-05,9.934190529747866e-06,1.2802154287783196e-06,2.5638635658964404e-09,0.0132888322696089,1.33133642066241e-06,1.2548994163807947e-06,8.907874757824175e-07,7.674261581769316e-08,2.004135080113656e-09
2122,1,train,0.0616081990301609,0.1045447289943695,0.1454218477010727,0.0108854239806532,0.0592876523733139,6.981858314247802e-05,0.090787149965763,0.2507988214492798,0.1190250143408775,0.1504965722560882,0.0067938063293695,6.649453280260786e-05,0.0577191337943077,0.0827028974890708,0.1680901199579239,0.1928392648696899,0.0020210633520036,2.1770094463136047e-05,5.095536153021385e-07,6.902246809659118e-07,7.645819550816668e-07,8.1430516729597e-06,1.5867318552409415e-06,4.400594888487319e-10,0.0663461685180664,6.00141538598109e-06,5.376046465244144e-05,1.869971129053738e-05,1.1164099760208046e-06,4.7119101509451866e-07,5.496520770975621e-06,1.876786200227798e-06,1.8714323232416064e-05,3.639997657955973e-06,2.247812318501019e-07,5.593789875746322e-10,0.2095913738012313,1.067276230060088e-06,1.6386212564611924e-06,5.909571427764604e-07,1.948493810743912e-08,1.2470281474108447e-09
2123,1,train,0.0652518942952156,0.0091882767155766,0.1865518391132354,0.0154908206313848,0.0249120593070983,0.0001860707561718,0.0024124786723405,0.5991551280021667,0.008108721114695,0.0177724007517099,0.0047010239213705,0.0002524299779906,0.0061157844029366,0.0019476531306281,0.3240712881088257,0.0040551307611167,0.0042373486794531,2.4273966118926182e-05,2.877624751818076e-07,6.976003533054609e-06,1.0281733921146952e-05,0.0001210393602377,1.0598008884699084e-05,5.7178430878934705e-09,0.0071578905917704,8.456304385617841e-06,0.0005945357843302,2.786083769024117e-06,4.215453373035416e-05,4.531620561465388e-06,8.44102714836481e-07,6.644423592661042e-06,5.523678919416852e-05,1.7497848602943122e-05,1.279089758554619e-07,1.0478357070908828e-09,0.0077189407311379,4.382920053558337e-07,2.529211633373052e-05,3.1650137088945485e-07,2.6418464926791785e-07,1.9009126717151048e-08
2124,1,train,0.0121562266722321,0.022862110286951,0.0882682725787162,0.0020543821156024,0.0098055647686123,9.672591113485396e-05,0.0102663086727261,0.2052970081567764,0.0468715466558933,0.0169315449893474,0.0025966356042772,1.5345680367317982e-05,0.0251401644200086,0.0021476766560226,0.1186328902840614,0.0026421055663377,0.0006482484168373,8.479126336169429e-06,5.671119652106427e-06,6.059237023237074e-08,2.4000425469239417e-07,2.9228927814983763e-05,5.844346873118411e-08,5.000038230673631e-11,0.0074920658953487,1.0228127393929752e-05,6.465559272328392e-05,3.2915670544753084e-06,5.40353141786909e-07,1.871282506726857e-07,4.867831648880383e-06,1.2420288442172025e-07,6.626153208344476e-07,9.82886558631435e-06,6.375005057179807e-08,3.8042319294717686e-10,0.0024906718172132,4.038221959490329e-06,8.668416739965323e-06,8.612966695409342e-08,5.062490515683749e-08,6.042408795536858e-09
2125,1,train,0.0065839029848575,0.0426519326865673,0.1347897201776504,0.0098403543233871,0.0092580923810601,7.397424633381888e-05,0.0061819213442504,0.0307720806449651,0.0461021177470684,0.026674784719944,0.002066193614155,9.848772606346756e-06,0.0476562902331352,0.0012211696011945,0.0311531778424978,0.0022587503772228,0.0003211600705981,5.386210432334337e-06,1.5172493021964328e-06,1.2987854347557004e-07,8.871348313732597e-07,2.451813543302705e-06,2.4211641402871464e-07,1.1270485933412287e-10,0.0109441047534346,6.460209078795742e-06,1.7720625692163594e-05,1.1163725730511942e-06,4.4744612637259706e-07,2.556754985505449e-08,7.658107278984971e-06,1.2676359517627134e-07,5.494169386111025e-07,2.1648033907695208e-06,4.484209910060599e-07,1.691655704405548e-09,0.0039228913374245,2.6419718324177666e-06,8.106610493996413e-07,3.6029291550221394e-08,7.859380701802365e-08,1.687717854359505e-09
2126,1,train,0.0026398145128041,0.0225431565195322,0.0487137995660305,0.001717297360301,0.0051781856454908,6.469106210715836e-06,0.0031748150940984,0.0121958935633301,0.0111962361261248,0.0093236146494746,0.0005393153987824,1.3551903066399973e-06,0.0191674195230007,0.0002190124068874,0.0051877521909773,0.0009138353634625,7.611297769472003e-05,1.947020791703835e-06,2.26941961045668e-06,2.880911324609769e-06,6.097452853737195e-08,5.346039984033268e-07,1.420129137841286e-05,6.444680900052902e-11,0.0199440997093915,8.593689017288852e-06,4.981166785000824e-05,4.147670097154332e-06,1.146082013292471e-06,9.420362090395429e-08,2.0954942101525376e-06,1.3187705860673304e-07,6.855044603071292e-07,3.049448196179583e-07,2.407796451109334e-08,2.9150876157402195e-10,0.1443667709827423,1.8140513020625804e-06,2.638773253238469e-07,1.661697865529277e-06,2.5412473902974853e-08,2.1285211371235846e-09
2127,1,train,0.0011068288004025,0.0039781159721314,0.0487358979880809,0.004187359008938,0.0004092518356628,1.0018588909588289e-05,0.0026702028699219,0.1349278837442398,0.0068561313673853,0.0048011564649641,0.0173288583755493,1.8251821529702283e-05,0.0032272865064442,8.210722626245115e-06,0.0291340518742799,0.0001736335252644,0.0003762727719731,3.942554030800238e-06,1.817449515328917e-07,8.549564256554731e-08,5.825055268360302e-06,4.111100497539155e-05,1.0305644337904597e-07,4.687129573355262e-10,0.0013899488840252,2.522914655855857e-06,7.320293661905453e-05,8.337990493600955e-07,2.813924083966413e-06,4.6294012179259893e-08,1.2064065231243148e-06,1.458281815303053e-07,4.5980996787875483e-07,5.266867810860276e-05,7.649483109162247e-07,1.2147406636131564e-08,0.0003535548166837,1.808212800824549e-06,2.922306885011494e-05,1.9078417068385534e-08,5.95192204855266e-07,2.823265177198664e-09
2128,1,train,0.0119203571230173,0.0764395892620086,0.0983386933803558,0.0026079171802848,0.0388504639267921,6.134104478405789e-05,0.0071010668762028,0.0365356467664241,0.0437556020915508,0.0409880466759204,0.0005039553507231,8.867013093549758e-06,0.0468079559504985,0.0044156843796372,0.0278495959937572,0.0116323130205273,0.000358403311111,7.276181804627413e-06,4.130333309149137e-06,1.5767170680192066e-07,1.9689283092816368e-08,1.4551277445207234e-06,1.6498484001203908e-07,3.317554564397085e-11,0.0039073345251381,5.133480954100378e-06,2.243876406282652e-05,7.438117108904407e-07,4.557214197120629e-07,6.330079571625903e-08,3.064433940380696e-06,3.284848162365961e-07,3.483922682789853e-06,1.1941907587242897e-06,3.4023962314222445e-08,6.943542407711333e-10,0.035073522478342,2.209019157817238e-06,2.0297020455473103e-06,3.453362182881392e-07,2.634936535628185e-08,3.456178898630924e-09
