uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_for,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_so,roberta-base_because,roberta-base_since,roberta-base_for,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_so,roberta-large_because,roberta-large_since,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_so
1776,0,test,0.0385439433157444,0.0063980366103351,0.0006334364297799,4.270815770723857e-05,0.008136817254126,0.005397752393037,0.0006805126904509,0.0003625135577749,6.774062785552815e-05,4.631381307262927e-05,0.0459706746041774,0.008833990432322,0.0004378602607175,7.369693776126951e-05,6.396935350494459e-05,2.027492342904225e-07,1.4505244116946873e-08,1.1854623949147935e-09,1.945978489459321e-09,2.904586608565296e-06,0.1264070868492126,0.0434067137539386,8.33807007438736e-07,2.8719358624584856e-07,3.107667680524173e-06,0.0003191914001945,9.612312715034932e-05,4.877023229710176e-07,7.565818549437608e-08,1.3420164577837568e-05,0.244422972202301,0.0981803461909294,4.067478869274055e-07,2.45095407080953e-07,1.6530816537851931e-06
1777,0,test,0.0198727771639823,0.001380217843689,0.0130915148183703,0.0031257690861821,0.0040946155786514,0.0304142422974109,0.0018878527916967,0.0216146856546401,0.0438783392310142,0.0025916555896401,0.0620275698602199,0.0091618318110704,0.0014787899563089,0.0008306769886985,0.0025070162955671,1.956378036993556e-05,1.3603480510937516e-06,7.98255470613185e-08,1.3285371380789004e-07,1.6722979125916027e-05,0.0301005337387323,0.002410787390545,1.3869390613763244e-06,6.083200787543319e-06,2.577030727479724e-06,3.3279335184488446e-05,3.28448345499055e-06,7.728141326879268e-07,3.391873860891792e-06,7.083006494212896e-06,0.1170425787568092,0.009661023505032,4.256474142039224e-07,2.2020049073034897e-07,2.4163105649677163e-07
1778,0,test,0.0140110114589333,0.0029855011962354,0.0091228615492582,0.0001751240197336,0.0003209471760783,0.0054176896810531,0.0008270697435364,0.0008609655778855,4.841412010136992e-05,0.0005903522251173,0.0027541392482817,0.0003134867292828,0.0001129029042203,1.10538594526588e-05,4.615576472133398e-05,2.828999458870385e-05,3.320517862448469e-06,1.958417215064401e-07,1.3262824616333546e-08,2.41299119352334e-07,0.0797839015722274,0.0145946107804775,6.588263090634427e-07,1.7328378021375104e-07,2.921253098975285e-06,8.616486593382433e-05,1.1767723663069772e-05,1.0863485755407964e-07,4.671311515380695e-08,4.245016953063896e-06,0.1472937017679214,0.0320811979472637,1.4386097291207989e-06,1.0299646646672045e-07,4.8383867579104844e-06
1779,0,test,0.0377689413726329,0.0041640023700892,0.0020441659726202,0.000586292007938,0.0061057512648403,0.0076908776536583,0.0027566254138946,0.0009081932948902,0.0007883934886194,0.0036563447210937,0.0018195091979578,0.0011064897989854,0.0001206747183459,0.0002372418384766,0.0003829524503089,4.014782462036237e-06,1.2853791986344731e-06,2.553069577970746e-07,5.11887421339452e-08,0.00013563214452,0.041619773954153,0.011460106819868,5.644507723445713e-07,2.104618261000724e-06,3.922564701497322e-06,5.007305844628718e-06,1.365442471978895e-06,1.1863888005336777e-07,2.488477548467927e-07,4.91595383209642e-05,0.0518250800669193,0.0136064030230045,3.707960729570914e-07,9.408983032699324e-07,9.946126056092908e-07
1780,1,test,0.014539792202413,0.0036603489425033,0.0004013135621789,4.837677624891512e-05,0.0032091210596263,0.0858296081423759,0.0098344888538122,0.0009067959617823,0.0001260721619473,0.0025109788402915,0.0064445473253726,0.0018042585579678,2.048206442850642e-05,4.522286690189503e-05,0.0057459417730569,1.184580327162621e-07,1.2158035467280117e-08,5.883266096518014e-10,8.154671937710132e-10,1.669985067564994e-05,0.0194893199950456,0.0022069374099373,6.338328262245342e-08,1.8343497742989717e-07,1.5977906514308415e-05,8.082650310825557e-06,2.5200633899657987e-06,3.162949235857581e-09,6.200956637059107e-09,1.2819775292882696e-05,0.3512621819972992,0.0664955303072929,1.55403924395614e-07,3.598117714886939e-08,2.180565570597537e-05
1781,1,test,0.011638400144875,0.002197093097493,0.004495752044022,0.001133823650889,0.0025879412423819,0.0076907337643206,0.0013754984829574,0.0016537280753254,0.0003274634655099,0.000350761518348,0.0028197206556797,0.0007761272136121,0.0001446038659196,0.0001529703149572,0.0006706123240292,2.3072428234627298e-07,4.862067015665161e-08,7.504198862307021e-08,8.397154260819661e-07,1.8424345398671e-05,0.0226660519838333,0.0043929754756391,1.0312967333447889e-06,2.935023530881153e-06,1.6435995348729193e-05,9.939539449987932e-05,2.2430978788179345e-05,6.132168550720962e-07,8.756992997405177e-07,1.7752745407051407e-05,0.1141174361109733,0.0363832451403141,3.772210277475097e-07,2.306548054775704e-07,3.11656117446546e-06
1782,1,test,0.0133298365399241,0.001657556858845,0.0009407883044332,0.0005406801938079,0.0134732173755764,0.0241068843752145,0.0020914652850478,0.0003601910721044,0.0015853820368647,0.0035590624902397,0.0002115780225722,3.1535179005004466e-05,1.5155309483816382e-05,0.0031649793963879,0.0045010638423264,4.861974957748316e-06,5.481215339386836e-07,8.821366748179571e-09,1.913184632940101e-08,1.4192808521329424e-05,0.0045084352605044,0.0002625645720399,8.596771294833162e-08,7.305489361897344e-06,2.0710106127808103e-06,4.570928012981312e-06,9.856142924036249e-07,1.8457342321198662e-09,8.672826012912083e-09,1.1613324204517994e-06,0.0147786112502217,0.0021891659125685,8.97429828228269e-08,3.587861101550516e-07,2.309036290171207e-06
1783,0,test,0.0329737961292266,0.0090182954445481,0.0006743844714947,0.0002961449499707,0.0019480562768876,0.0025985243264585,0.000367158325389,0.0001584973215358,0.0002137875126209,0.0005821869708597,0.0216489601880311,0.0035111776087433,7.53416316001676e-05,3.282801844761707e-05,0.0037235273048281,1.432072440366028e-05,1.9533968043106142e-06,1.5129708685890364e-07,6.02622876044734e-08,0.0005490175099112,0.0541254952549934,0.0178057122975587,5.454216989164706e-07,4.052922577102436e-06,1.3684139048564248e-05,1.484964377596043e-05,4.639558028429747e-06,1.739219470664466e-07,3.226009255286044e-07,1.9004552086698823e-05,0.1268848478794098,0.0320653654634952,1.088053409148415e-06,1.4757873145754274e-07,5.553113442147151e-05
1784,1,test,0.0153535371646285,0.0013132758904248,0.0234691351652145,0.0178371705114841,0.0009225002140738,0.0126883592456579,0.0012228118721395,0.0015294525073841,0.007608232088387,0.0004760649753734,0.0006530570681206,6.310289609245956e-05,0.0001550302113173,0.0001284385361941,2.699177275644616e-05,8.155679687149586e-09,2.1859995757989023e-10,1.3101809770432737e-07,4.636229732568609e-06,8.360223660019983e-07,0.0003930900420527,6.224571552593261e-05,4.7608841668989044e-07,2.102381404256448e-05,2.065824986630105e-07,9.537834557704628e-05,1.7213884348166175e-05,6.445004601118853e-07,3.811946100995556e-07,1.0628651580191216e-05,0.1514611542224884,0.0273743215948343,1.72144808630037e-07,3.76877665075881e-07,9.748404181664228e-07
1785,0,test,0.0947507470846176,0.0282566510140895,0.0001121081440942,4.047286347486079e-05,0.0066126598976552,0.0219585597515106,0.004756776150316,4.050976349390112e-05,9.549420610710513e-06,0.0013599946396425,0.032658901065588,0.0221067406237125,5.354506356525235e-05,1.140727454185253e-05,0.0025504890363663,9.037705240189098e-06,1.8872849523177131e-06,2.848249192055618e-09,2.11335032807014e-10,0.0008007655269466,0.1058710739016532,0.0320727936923503,1.1226074292380873e-07,2.2819596878775883e-08,2.011795368161984e-05,0.0001008543695206,1.1656183232844342e-05,2.17860574025508e-08,2.2169768243429644e-09,3.839246710413136e-05,0.5365177989006042,0.1509408950805664,7.766962539790256e-08,2.5260789016101626e-08,2.1870362616027705e-05
1786,0,test,0.019924160093069,0.0048293182626366,0.0004481345822568,0.0002077956451103,0.0014480565441772,0.0039979247376322,0.0017934773350134,7.343721517827362e-05,2.6193612939096056e-05,0.0001247542822966,0.00135974958539,0.0007791421376168,7.497435490222415e-06,9.298543773184065e-06,0.0001466134417569,3.906237179762684e-05,5.665912794938777e-06,5.428077543001565e-08,7.282821901100078e-09,3.619905692175962e-05,0.2020293921232223,0.0640650764107704,5.102189106764854e-07,2.538594685574936e-07,1.581425021868199e-05,0.0001539518852951,2.0695944840554148e-05,8.6702343082834e-08,1.3596340942001461e-08,2.8489381293184124e-05,0.1209408193826675,0.0635502263903617,9.785583188204328e-07,1.4656037592430948e-06,9.856359611148946e-06
1787,1,test,0.0396805554628372,0.0024584266357123,0.0013663943391293,0.0006222951924428,0.0005841956008225,0.0741433054208755,0.0027495138347148,0.0007437420426867,9.710637823445722e-05,9.951974789146334e-05,0.0494404286146163,0.0105387484654784,0.0013947753468528,0.0004021937784273,1.288825615120004e-06,3.84652848879341e-05,5.347059868654469e-06,8.571877430085807e-08,8.030447418150288e-08,3.67011875823664e-06,0.0851733982563018,0.0054454724304378,2.8303875296842307e-06,1.2246429832885042e-05,4.89186618324311e-07,0.0002379704528721,2.057388701359741e-05,2.969923684759124e-07,8.316212642967002e-07,1.807249958574176e-07,0.2876127064228058,0.035362783819437,2.841419473043061e-06,5.847919055668171e-07,9.064746677722724e-07
1788,1,test,0.0974775701761245,0.02533252350986,0.0006779534742236,5.355833854991943e-05,0.0010656508384272,0.0071388720534741,0.0018078243592754,5.144163515069522e-05,1.4315878615889233e-05,0.0016100456705316,0.101959228515625,0.0431483387947082,0.0001119361404562,1.5958987205522135e-05,0.0007041862700134,2.4918161216191947e-05,3.831139565591002e-06,3.9197335155449764e-08,3.6376475165411644e-09,3.0567309295292944e-05,0.2940443158149719,0.0799779891967773,1.0509874073250105e-06,8.507681741320994e-07,4.37655471614562e-05,0.0001183198837679,2.0638237401726656e-05,5.417298254428715e-08,6.565012533599201e-09,2.9165175874368288e-06,0.4684534966945648,0.1038464829325676,9.784631629372598e-07,7.058283557626055e-08,5.4359279602067545e-05
1789,1,test,0.0740749090909957,0.0089036542922258,0.0006306910654529,9.35402567847632e-05,0.0018491328228265,0.0144510045647621,0.0012620628112927,0.0002379570360062,2.0927051082253456e-05,0.0010051989229395,0.1003665030002594,0.0156532563269138,0.0002424025005893,4.753370740218088e-05,0.0012549516977742,5.2909676924173255e-06,5.062265699962154e-07,2.0132910449888183e-08,7.777355648386221e-09,0.0001622246636543,0.2040068805217743,0.027466882020235,1.0471586620042217e-06,3.898240663602337e-07,1.1178010026924312e-05,9.203413355862722e-05,1.5884543245192617e-05,2.2191617432554267e-08,1.512159641947619e-08,4.279918721294962e-05,0.4292278587818146,0.1543168723583221,7.46390924177831e-07,9.684468693649253e-08,1.2546409379865509e-05
1790,0,test,0.0093425400555133,0.0043654972687363,0.012853879481554,0.0004015985177829,0.0009323650738224,0.0638130158185958,0.0105489222332835,0.000823873328045,0.0001117115170927,0.0005629544029943,0.0701643452048301,0.0137442536652088,0.000170236948179,5.339702693163417e-05,0.0001833171409089,8.513843931723386e-05,1.066611639544135e-05,1.9544319229680698e-07,1.0689459983836969e-08,2.22773669520393e-05,0.0366021208465099,0.0024296187330037,7.631050493728253e-07,2.2631120089045e-07,1.1858676771225872e-05,0.0001649807818466,6.467715593316825e-06,4.7969418659477014e-08,2.198597393032741e-08,1.1677653674269097e-05,0.2446803152561187,0.0240204986184835,3.744848697806448e-07,1.1912589314988509e-07,5.550328751269262e-06
1791,0,test,0.0341699011623859,0.0021630781702697,0.0044343522749841,0.0030279029160737,0.0035480512306094,0.0135922534391283,0.0019302483415231,0.0007784165791235,0.0013118353672325,0.0002072043862426,0.0498512499034404,0.0087007600814104,9.789433534024285e-05,8.118620462482795e-05,0.0003724791458807,5.954479638603516e-05,2.422522584311082e-06,4.6482295346095284e-08,8.175565113788252e-09,0.0002016534708673,0.0820999890565872,0.0056297201663255,1.934364718181314e-06,6.425090305128833e-06,3.993881819042144e-06,4.167202496319078e-05,3.63497406397073e-06,1.2726167142318445e-07,5.872923480865212e-08,5.166465143702226e-06,0.1723909378051757,0.0160258039832115,5.052842197983409e-07,4.421615358296549e-07,7.731711775704753e-06
1792,0,test,0.0144052440300583,0.0045981481671333,0.0003476227284409,0.0001120034212362,0.0199805982410907,0.0858468934893608,0.005715528037399,0.000404629856348,6.606009264942259e-05,0.0012681389926001,0.0092683853581547,0.0023919830564409,4.034529411001131e-05,4.966014785168227e-06,0.0014410067815333,9.564394531480502e-06,7.316932624235051e-07,2.2805026844707762e-07,8.226592740356864e-09,9.429607598576696e-05,0.0516018196940422,0.0041159219108521,1.297315861847892e-06,4.2286876578145893e-07,7.299519893422257e-06,3.269590933996369e-06,3.946556716982741e-07,2.6808750774875992e-08,1.5234546069109456e-08,3.212029332644306e-05,0.0859593674540519,0.019149275496602,2.0151537682977505e-06,1.1243001551974885e-07,4.53656139143277e-06
1793,0,test,0.013099493458867,0.0029566946905106,0.0049028773792088,0.0021284557878971,0.0093940701335668,0.0034033483825623,0.0024229080881923,0.0002132139634341,0.000396006333176,0.0011526390444487,0.0221463553607463,0.0119378939270973,0.0001311527448706,0.0001757512509357,0.0017875138437375,1.0464366368978515e-06,1.3772955753665888e-07,9.99631932785405e-10,1.312864039704209e-09,4.3294698116369545e-05,0.0044247200712561,0.0012072448153048,1.396387432350821e-07,3.634231461546733e-06,5.139966560818721e-06,2.2148407879285514e-05,5.715870884159813e-06,4.6113299845274014e-08,8.967140985305377e-08,4.11283190260292e-06,0.3183695673942566,0.0692183002829551,1.4400337988718093e-07,1.892209979814652e-07,1.0194415153819136e-05
1794,1,test,0.0265627857297658,0.0014128150651231,0.0055339797399938,0.0015686390688642,0.0026459558866918,0.0088922977447509,0.0002716963936109,0.0012845417950302,0.0006852042279206,0.0001098257125704,0.0001543358230264,1.6514237358933315e-05,0.000225675816182,0.000127196413814,6.700813537463546e-05,0.0002120889839716,2.4055701942415908e-05,6.043111397957546e-07,9.236006235369132e-07,2.053538537438726e-06,0.0069778990000486,0.0007096411427482,2.680822944967076e-05,0.0002415657654637,5.947931072114443e-07,0.0002668776724021,3.449241194175556e-05,3.206347116702091e-07,4.614956594650721e-07,2.846591087291017e-07,0.3088540434837341,0.0232216492295265,1.5786961284902643e-06,1.2750870155286975e-06,3.707136784214527e-07
1795,0,test,0.0159726049751043,0.0049911392852663,0.0010890297126024,0.0003275637573096,0.001210184302181,0.002886292990297,0.0004361796018201,0.000189219485037,0.0002824440598487,0.000384541141102,0.0686464309692382,0.0067833699285984,9.373467037221415e-05,3.770253169932403e-05,0.0041493871249258,5.109585617901757e-05,9.077260074263904e-06,4.7327017682619044e-07,1.522338237691656e-07,0.000156737587531,0.1160852387547493,0.0158689599484205,6.683793003503524e-07,2.1112202830408933e-06,1.2457885532057844e-05,1.1363988960511053e-05,4.44068882643478e-06,1.193089929074631e-07,1.4801815950704622e-07,1.8644957435753893e-06,0.1698972433805465,0.0426966659724712,6.395590617103153e-07,7.217188624508708e-08,5.096232416690327e-05
1796,1,test,0.0226926803588867,0.0025177935604006,0.0110792536288499,0.0042761033400893,0.0011257262667641,0.0843758508563041,0.0112508861348032,0.0022683183196932,0.0023742865305393,0.0003550617257133,0.0272665321826934,0.0042264531366527,0.0002623407053761,0.0001753221440594,1.5732121028122492e-06,6.76318013574928e-05,6.716101779602468e-06,7.6527562953288e-08,1.5782703144395782e-08,5.7102828577626497e-05,0.0709560289978981,0.0060714804567396,1.7061339576684986e-06,1.721320950309746e-05,4.2857021753661684e-07,0.0003421013825573,4.2094095988431945e-05,1.642006424162901e-07,5.493993882055293e-08,5.40169912710553e-06,0.4459533989429474,0.0661728829145431,1.918549941137826e-07,7.028450710322431e-08,1.911770141305169e-06
1797,0,test,0.0398788079619407,0.0043622739613056,0.0012485079932957,0.0002653911942616,0.0014787755208089,0.0020501667167991,0.0001281136646866,0.004227019380778,0.0015653574373573,0.0001657675747992,0.020677188411355,0.0041696452535688,0.000358466990292,0.0001165192297776,0.0024519776925444,7.343886682065204e-05,1.49896231960156e-05,7.147187375267094e-07,3.5945770804346466e-08,4.2524407035671175e-05,0.2935916781425476,0.0372770428657531,1.658629116718657e-06,1.3426607665678605e-06,6.976763870625291e-06,0.000180139861186,1.9553688616724685e-05,3.175072436079063e-07,1.965560016969903e-07,2.2044901925255544e-05,0.1762068271636963,0.0277272388339042,6.801528797950596e-07,3.63034757810965e-07,1.856730887084268e-05
1798,0,test,0.0297915693372488,0.0055346395820379,0.00786545407027,0.0011057762894779,0.0253623314201831,0.0195022262632846,0.0009638827759772,0.0013225908624008,0.0005890723550692,0.0015164407668635,0.0119412029162049,0.0017969292821362,0.0007490225834771,0.0009625642560422,0.0026064969133585,6.714133633067831e-05,9.930310625350104e-06,1.677451422210652e-07,1.9726293487565272e-08,0.0002556809340603,0.0076451273635029,0.0008990271599031,2.26359461521497e-05,9.605677041690797e-05,7.917232323961798e-06,5.144226815900765e-05,7.208780971268425e-06,5.859104135197413e-08,2.1225934787594276e-08,5.23416656506015e-06,0.0728201121091842,0.0061589772813022,1.899854055409378e-06,5.328493557499314e-07,4.233505023876205e-05
1799,0,test,0.0279610622674226,0.0033333920873701,0.0072258124127984,0.001355888787657,0.0140471970662474,0.0041764290072023,0.0009367304155603,0.0001794127310859,0.0001152923578047,0.0016336183762177,0.0206319689750671,0.004467652644962,0.0005444881971925,0.0006163475918583,0.0013232128694653,4.719797652796842e-05,4.0866684685170185e-06,8.018771069373545e-08,6.3828653473763106e-09,0.0001451983407605,0.0163941010832786,0.0013448784593492,7.74200088926591e-07,2.729293782977038e-06,7.922300937934779e-06,0.0001042317962856,8.441877980658319e-06,4.424013866355381e-08,2.558929068641192e-08,2.9498001822503284e-05,0.3556187748908996,0.0306507423520088,5.457634983940807e-07,9.22429777006073e-08,2.159820951419533e-06
1800,0,test,0.0303625501692295,0.0032424514647573,0.0023528516758233,0.000615008175373,0.0031066411174833,0.0058156382292509,0.0003996898012701,0.0005168866482563,6.051061791367829e-05,0.0003512016264721,0.0132062174379825,0.0020877881906926,2.673728704394307e-05,6.482004209829029e-06,0.0003702544199768,4.776263449457474e-05,1.8778350749926176e-06,6.253465301142569e-08,3.8759427667400814e-08,4.02405894419644e-05,0.0888846442103385,0.0135246198624372,1.815923553749599e-07,2.93104136517286e-07,1.4676605132990517e-05,0.0001493160525569,1.6125271940836683e-05,8.194548968276649e-07,2.893042108098598e-07,8.034960956138093e-06,0.3591222167015075,0.050934363156557,4.173242302840663e-07,1.6012134551601778e-07,1.014436020341236e-05
1801,1,test,0.0001341389579465,0.000371785426978,0.0150759546086192,0.014247216284275,0.0092863328754901,0.0062109623104333,0.0002773761807475,0.0043100863695144,0.0011038024676963,0.0086840204894542,0.0080456333234906,0.0024210442788898,0.0001383183553116,4.787732905242592e-05,0.0033639895264059,3.999336695414968e-05,3.3304563658020925e-06,1.2250696954652085e-06,2.2825442158591613e-07,0.0001018820912577,0.0279600732028484,0.0054906480945646,9.23400239116745e-06,6.476912858488504e-06,1.6438765669590794e-05,0.000135336551466,1.7213596947840415e-05,4.2025985180771386e-07,9.299748171542889e-08,0.0002024341374635,0.3630584478378296,0.0722217634320259,6.610633818127098e-07,1.4650277080363594e-07,4.356946647021687e-06
1802,0,test,0.0387409329414367,0.0059969518333673,0.0003954582789447,3.5258999560028315e-05,0.0060682180337607,0.0610589161515235,0.0046493518166244,0.0007256829412654,4.6446719352388754e-05,0.0003395683888811,0.0213218554854393,0.0014539597323164,7.960331276990473e-05,1.1881695172633044e-05,8.348778646904975e-05,4.514633019425673e-06,4.5791139768880406e-07,9.056654981520753e-09,8.52814707741345e-10,6.44391038804315e-05,0.0688016042113304,0.0052326098084449,1.9020593100549377e-08,9.49338296862834e-09,1.0140941412828395e-05,3.870296495733783e-05,4.363840162113775e-06,1.6221218146483807e-08,4.8457522439093745e-09,8.228415026678704e-06,0.4617420434951782,0.0873398706316948,1.8134728918539625e-07,7.649782673979645e-08,3.4464051168470178e-06
1803,0,test,0.0264476314187049,0.006980609614402,0.0003034137480426,0.0001135390339186,0.0071332505904138,0.1883564442396164,0.0227347631007432,0.0009206476970575,0.0005494941142387,0.0010649088071659,0.1115499585866928,0.0500919856131076,0.0004268691991455,0.000111006113002,0.0003539414319675,2.1798457964905538e-05,3.571027946236427e-06,1.8206796426056826e-07,1.7353730896729758e-08,8.8363369286526e-05,0.1249507740139961,0.0122923925518989,2.2673285116070482e-07,1.1540521427377826e-06,3.5024004318984225e-06,3.205297252861783e-05,1.2379459803923965e-05,3.4154275851960854e-08,2.0600875672016628e-08,2.2829262888990343e-05,0.483550488948822,0.0651594623923301,2.1149848805634974e-07,1.1394656240781845e-07,8.20432546788652e-07
1804,0,test,0.0448665246367454,0.0041188411414623,0.0009147145901806,0.0004498202761169,0.0062410198152065,0.0018145677167922,0.0001596055953996,0.0072241392917931,0.0028314574155956,0.0007004466606304,0.0165861584246158,0.0019090177956968,9.011444490170106e-05,5.904678255319595e-05,0.0030884481966495,0.0001227359753102,5.127760687173577e-06,7.394277190542199e-08,2.7360290033584533e-08,0.0001137448780355,0.0523936562240123,0.0033388899173587,1.0302670489181764e-05,2.49624063144438e-05,5.899749794480158e-06,0.0001657050015637,9.332366971648298e-06,4.646560398668953e-07,1.893165801902797e-07,5.13928398504504e-06,0.2495430707931518,0.007008459419012,8.106371751637198e-07,5.997477501296089e-07,5.087017143523553e-06
1805,0,test,0.0180273540318012,0.007006749510765,0.0001429838885087,0.0004001994384452,0.0028496684972196,0.0012404173612594,0.0005069788312539,1.3371808563533705e-05,3.436000770307146e-05,0.000327526620822,0.000918153906241,0.0007112415041774,4.653319138014922e-06,1.81663108378416e-05,0.0028416998684406,1.2895028703496791e-05,8.697012390257441e-07,1.0262929173165958e-08,4.228495775748797e-09,2.7082956876256503e-05,0.1381459981203079,0.0518950410187244,1.405964695777584e-07,5.333329227141803e-07,3.168236435158178e-05,2.184563891205471e-05,1.491129523856216e-06,2.3940316395965056e-08,3.7898324478646834e-08,8.364282621187158e-06,0.2082666158676147,0.06318399310112,2.430051040391845e-07,9.141540999735298e-07,2.9219647331046872e-05
1806,0,test,0.0257050655782222,0.00278025213629,0.0073205749504268,0.001660251407884,0.0148734953254461,0.0196800213307142,0.0011785792885348,0.0003841106663458,0.0001849313412094,0.001279120799154,0.0801940187811851,0.0165649987757205,0.000163698074175,5.091317507321946e-05,0.0028940599877387,5.267274173093029e-05,5.4930396800045855e-06,4.7420520843388665e-08,1.2216169409384749e-08,0.0002326613466721,0.0637936890125274,0.0082103200256824,1.697061179584125e-06,7.422206181217916e-06,5.191564468987053e-06,6.20675491518341e-05,8.514943147019949e-06,6.486598636001872e-08,2.580131486240589e-08,5.305814738676418e-06,0.2949593961238861,0.0228334981948137,7.254432148329215e-07,2.1668795113782843e-07,5.77536593482364e-05
1807,0,test,0.0109934229403734,0.0024201509077101,0.0006291981553658,0.0002045292203547,0.0086711887270212,0.0052684606052935,0.0017449897713959,0.0001376091822749,7.330314838327467e-05,0.0014545798767358,0.0126585969701409,0.0021556697320193,9.84291109489277e-05,0.000101082441688,0.0005842651007696,3.742331682587974e-05,3.393281986063812e-06,1.953856276770693e-08,2.547432931265803e-09,0.0001153096091002,0.0456101074814796,0.0071599157527089,7.320750796679931e-07,2.006275281019043e-06,5.866490937478375e-06,4.4352171244099736e-05,9.976056389859878e-06,2.48825973159228e-08,2.7873459984562032e-08,6.268337892834097e-05,0.3233879804611206,0.0430494882166385,4.651020617529866e-07,1.2601753951457797e-07,3.5133421079081018e-06
1808,1,test,0.0512258186936378,0.00510308239609,0.0006560187321156,6.712626782245934e-05,0.0001515190961072,0.0707896277308464,0.0046267085708677,0.0045157917775213,0.0002504780713934,0.0004323790490161,0.063734121620655,0.008840437978506,0.0007275806274265,0.0003663153620436,0.0001711633813101,4.94330124638509e-05,1.532162855255592e-06,7.09084773120594e-08,9.317521865170876e-09,4.403490675031208e-05,0.2777976393699646,0.0348341800272464,8.900694865587866e-07,2.820520137447602e-07,1.4763321814825758e-05,0.0001262914738617,1.6212490663747303e-05,9.724251270881724e-08,2.7026869631185946e-08,6.678615136479493e-06,0.5665417909622192,0.0573821365833282,6.184245648910291e-07,4.2372505504317814e-08,1.953206628968473e-05
1809,0,test,0.0172277204692363,0.0040117162279784,0.0004726920451503,0.0004088964196853,0.0041088578291237,0.0228167120367288,0.0022083281073719,0.0007177135557867,0.0005033484776504,0.0001074109386536,0.0019114087335765,0.0009394928929395,1.899457311083097e-05,1.360539590677945e-05,0.0002169951912946,2.7817266072815983e-06,3.281050737768965e-07,3.0615073143280824e-08,1.9141413076795288e-07,5.5378237448167056e-05,0.0771009922027587,0.0080809434875845,3.894882070198946e-07,2.8661397664109245e-06,7.43399641578435e-06,2.67284267465584e-05,1.5033780073281378e-05,6.155695473353262e-07,1.6811291061458178e-06,2.3438492462446447e-06,0.1388287842273712,0.0222524851560592,4.916731768389582e-07,2.4263849240924174e-07,9.363358913105913e-06
1810,0,test,0.0604518875479698,0.02364450879395,0.0006628967821598,9.710591984912752e-05,0.019590588286519,0.0116326278075575,0.0094512905925512,0.0001816206640796,7.639011164428666e-05,0.001994966994971,0.0042652217671275,0.0028157297056168,5.4324318625731394e-05,0.0001029847917379,0.0019957942422479,3.086638025706634e-05,1.0671745258150622e-05,1.894423746762186e-07,2.660822673306029e-09,0.0003105312353,0.0483750440180301,0.0056632338091731,5.828788971484755e-07,4.651514018405578e-07,6.522841431433335e-06,5.611405504168943e-05,1.7080557881854475e-05,1.83618222848736e-08,5.1467519135428574e-09,0.0001094882827601,0.3779976069927215,0.0741040706634521,2.3735313448014494e-07,4.735152714374635e-08,1.0478638614586089e-06
1811,0,test,0.0524316318333148,0.0107679199427366,0.014988056384027,0.0017013984033837,0.0191723834723234,0.0203861761838197,0.0040842089802026,0.0013928698608651,0.0007793927215971,0.0019493042491376,0.0054271584376692,0.0010341336019337,0.0027277288027107,0.0049631167203187,0.0022758962586522,5.628777580568567e-05,7.512670435971813e-06,3.8293885040729947e-07,1.845750929874157e-08,0.0001554432965349,0.0176960006356239,0.0023703896440565,3.1909337849356234e-05,0.0002244555216748,1.831139525165781e-05,8.324856025865301e-05,7.208187071228167e-06,4.407213083368333e-08,1.583916287017928e-08,4.2345538531662896e-05,0.0953724384307861,0.0103033669292926,3.434851578276721e-06,1.2656084891204955e-06,2.458293010931812e-06
1812,1,test,0.001013696193695,0.0007569002918899,0.0383492112159729,0.0048334207385778,0.0035370953846722,0.0081482892856001,0.0011070275213569,9.54001588979736e-05,4.186531077721156e-05,0.0016454822616651,0.0234466325491666,0.0054244576022028,8.348783740075305e-05,3.2029274734668434e-05,0.0015416578389704,4.866729432251304e-05,1.791444083210081e-05,7.078661923287656e-08,5.002849334800885e-08,2.215908170910552e-05,0.0048640645109117,0.0003856283437926,2.9088409974065144e-06,2.653820592968259e-05,8.239023372880183e-06,0.0001129608644987,1.70144467119826e-05,4.8849909006776215e-08,1.8523165223882643e-08,2.804887799356948e-06,0.1130778715014457,0.0164532903581857,1.2955115380464122e-06,5.785537382507755e-07,2.4700979338376783e-05
