uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_for,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_for,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_for,bert-large-uncased_so,roberta-base_because,roberta-base_for,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_for,xlm-roberta-base_so,roberta-large_because,roberta-large_for,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_for,xlm-roberta-large_so
2256,0,train,0.036372885107994,0.0357700660824775,0.0031261581461876,0.0284934267401695,0.186440885066986,0.0009239425999112,0.1637200862169265,0.0503938347101211,0.0112991817295551,0.0001317461283179,7.925318072921073e-07,3.355728495080257e-06,0.0042254435829818,2.856731225620024e-05,4.2638352169888094e-05,0.0004321172018535,4.151063421886647e-06,4.828268629353261e-06,0.2585543096065521,6.928683887963416e-06,2.621624389576027e-06
2257,1,train,0.0235362332314252,0.0011575639946386,0.0032082581892609,0.0436394661664962,0.0017366039101034,3.486134664854035e-05,0.0036145399790257,0.0002469908213242,4.479251219891012e-05,2.1225607724773e-06,3.725361068518396e-07,2.2920070819054677e-07,0.0039959452114999,9.72408770394395e-07,1.3974184867038275e-06,9.787222370505332e-05,4.703485956270015e-07,5.326443897502031e-06,0.0584628209471702,1.690480075922096e-06,6.761375516362023e-06
2258,1,dev,0.0175329204648733,0.0001861650816863,0.0085610272362828,0.0045142788439989,6.274670158745721e-05,0.0002852567122317,0.0004399315803311,2.2713629732606933e-05,0.002198334550485,0.0002381014492129,4.621180380581791e-07,1.7826754628913477e-05,0.0586400926113128,3.232690630738944e-07,5.963905209682707e-07,0.0002677510492503,2.727838079863432e-07,5.53975996808731e-06,0.4474452137947082,1.1180288765899604e-06,2.1924190605204785e-06
2259,1,dev,0.0149627719074487,0.000530416611582,0.0097333751618862,0.0205966830253601,0.0003581411729101,0.0001281227159779,0.0056046554818749,0.0001421745400875,0.0004951849114149,1.4646619092673063e-05,1.49591457443421e-07,6.346211739582941e-05,0.1636994928121566,1.050036757987982e-06,2.3881815650383945e-05,4.7424597141798586e-05,2.706842963107192e-07,0.000283075729385,0.0928553715348243,1.3653590258400072e-07,4.072614956385223e-06
2260,1,train,0.0475756153464317,0.0034746548626571,0.0077221291139721,0.0581212453544139,0.0002929970505647,0.0023694953415542,0.034114621579647,8.344185334863141e-05,0.014709654264152,0.0003618431801442,3.1902578712106333e-07,1.0040789675258566e-05,0.1542801260948181,1.7087178321162355e-06,2.1867101168027148e-05,0.0001808364031603,8.889834930414509e-07,3.5507364373188466e-05,0.3078325986862182,5.856657026015455e-07,5.636987680190941e-06
2261,1,train,0.0852949321269989,0.0027227639220654,0.0213461704552173,0.0805901959538459,0.0006277687498368,0.0117680476978421,0.0480956435203552,0.0003949177043978,0.0333474986255168,0.0001413349382346,2.003303762876385e-07,9.830213457462378e-06,0.1550104916095733,1.390620354868588e-06,2.2936364985071123e-06,0.0001816609146771,8.914505542634288e-07,1.4183306120685302e-05,0.3748969435691833,1.0672410866163773e-07,2.0768746367139101e-07
2262,1,train,0.0720688998699188,0.0088739553466439,0.0027573814149945,0.0284516215324401,0.0158726796507835,0.0004386877408251,0.014724071137607,0.004163961391896,0.000924851570744,4.412042471813038e-05,7.794579346409591e-07,8.570461432100274e-06,0.0171423722058534,7.180012289609294e-06,1.5362660633400083e-05,7.424908835673705e-05,3.6055882901564473e-06,3.3867934234876884e-06,0.1199663653969764,2.945913365692832e-06,9.11715869733598e-06
2263,0,train,0.2340236455202102,0.0004507626872509,0.0007359175942838,0.0015065011102706,1.12121178972302e-05,0.0001534992479719,0.0049782404676079,2.120365752489306e-05,0.0002217538421973,1.942979906743858e-05,1.0732558308745865e-07,3.972473132307641e-05,0.0674269199371337,8.785555678514356e-07,2.000829226744827e-06,8.786732905718964e-06,6.925515094735601e-08,3.104843199253082e-05,0.1221563071012497,3.996426016783517e-07,8.50168419219699e-07
2264,0,train,0.0144319413229823,0.0015763683477416,0.0043954891152679,0.0101968925446271,0.0001401628833264,0.0006982730119489,0.0608392767608165,0.0001856183080235,0.0028439024463295,2.0469806258915924e-05,3.498307705740445e-07,4.1420698835281655e-05,0.1556561440229416,4.807684490515385e-06,1.3719504750042688e-05,5.455076461657882e-05,5.338715141078865e-07,2.890520818255027e-06,0.2409278005361557,1.0351285482101955e-06,2.7109458642371465e-06
2265,0,train,0.0419406741857528,0.0065767834894359,0.0087863123044371,0.0035094269551336,0.0012286810670047,0.0005982993752695,0.008152212947607,0.0002132095542037,0.0030093030072748,6.723949354636716e-06,9.032095960037625e-08,6.201087217050372e-06,0.0037068030796945,1.6360764902856315e-06,1.9001448663402696e-06,8.685178727318998e-06,2.6882125325755624e-07,1.069524387276033e-05,0.0162783451378345,8.295710358652286e-07,4.724709299352981e-07
2266,0,dev,0.0735475942492485,0.0015899903373792,0.0022865300998091,0.0487771965563297,0.0003980979672633,6.214551103767008e-05,0.0401779375970363,0.0003078660811297,0.00055066839559,6.359917961162864e-07,1.6175025763232043e-09,2.348467205592897e-06,0.0617915876209735,9.056479655100705e-08,4.4458652155299205e-06,2.445006657580961e-06,1.9545096208162253e-08,7.72512885305332e-06,0.0301827248185873,4.231339900684361e-08,1.018596776702907e-06
2267,0,train,0.1257223039865493,0.0025149183347821,0.0015881673898547,0.0162085872143507,0.0002571132790762,1.4090518561715726e-05,0.0160760264843702,0.0002789671416394,0.0003215666220057,0.0001221104466821,3.047152858925984e-07,3.5336649943928933e-06,0.39091756939888,3.22097974958524e-07,1.268283199351572e-06,3.804079460678622e-05,1.800966913378943e-07,4.6094315621303394e-05,0.281790554523468,6.067387516850431e-07,2.2059871298552025e-06
2268,0,train,0.0511549450457096,0.0011610416695475,0.0033401127438992,0.00610170699656,0.0001677641557762,0.0008605121402069,0.0055429609492421,0.0001395471044816,0.0046713580377399,6.348430815705797e-06,2.716143114867009e-07,9.009147106553428e-06,0.0074889436364173,5.231848263065331e-06,7.611401997564826e-06,4.870630618825089e-06,6.169959192448005e-07,3.050420673389453e-06,0.0250181499868631,1.288623025175184e-05,2.567783894846798e-06
2269,1,train,0.0124281253665685,0.0022508203983306,0.0036916371900588,0.0784908011555671,0.0006288611912168,0.000154802299221,0.0386981032788753,0.0013149143196642,0.0024855388328433,2.7315276383887976e-05,1.5224452454276618e-07,1.4030301827006042e-06,0.2889758944511413,1.0018422926805215e-06,4.201735009701224e-06,0.0002247173106297,2.4706434942345368e-06,0.0002038355014519,0.2103782892227172,4.087594618340518e-07,1.6717842754587764e-06
2270,1,train,0.079689547419548,0.0020033854525536,0.0014806728577241,0.0052548302337527,9.065117046702652e-05,0.0003105574578512,0.0006266193813644,3.5096833016723394e-05,8.554258965887129e-05,4.15624090237543e-05,1.297394049970535e-07,5.497419124367298e-07,0.075327344238758,4.269721216587641e-07,5.171959401195636e-06,0.0001008693070616,8.567027975914243e-07,7.295772320503602e-06,0.1643009334802627,1.4213873100743513e-06,9.326454346592072e-07
2271,1,train,0.013488489203155,0.0001381827169097,0.0055039199069142,0.004966071806848,7.919935887912288e-05,0.0001360359892714,0.0047943186946213,4.6716377255506814e-05,0.0003996941959485,2.1712874058721354e-06,1.1347816020190749e-08,2.087328084598994e-06,0.0030243303626775,1.3504175058187684e-06,2.096070147672436e-06,1.3764064533461353e-05,1.74956312548602e-07,2.037806098087458e-06,0.0612670518457889,1.1950762655033031e-06,3.950463565161044e-07
2272,1,dev,0.0305526349693536,0.002717925934121,0.0006154694128781,0.0518927462399005,0.0003131642297375,0.0001313497195951,0.0041570542380213,9.286002023145556e-05,0.0003964123316109,0.0001115888371714,6.926977107468701e-07,1.7544299453220449e-06,0.0452015064656734,1.4751818525837734e-05,4.695564712164924e-06,7.606582948938012e-05,7.619036750838859e-06,6.971231414354406e-06,0.2520558834075928,3.8737935028621e-06,1.0243182941849227e-06
2273,1,train,0.0153954057022929,0.003627834841609,0.0068497322499752,0.0068906089290976,0.0004134347545914,0.0002739030460361,0.0025399720761924,0.0001476213510613,0.0023238786961883,3.174809535266832e-07,2.1353798729251145e-08,4.6091801777947694e-05,0.0033031259663403,2.1440085617996374e-07,1.3755195595877012e-06,1.1280367289145945e-06,1.560880491524586e-07,3.589713514884352e-06,0.0351211875677108,3.6689266380562913e-07,1.4005107686898557e-06
2274,1,dev,0.0103168105706572,0.0010163504630327,0.002368708141148,0.0010784761980175,4.890693526249379e-05,0.0003087349177803,0.0008673178381286,0.0001049496640916,0.0046950369141995,3.169542469549924e-05,2.176005637011258e-06,3.851204382954165e-05,0.0154239078983664,1.9643559880933026e-06,7.917896255094092e-06,1.837606214394328e-05,8.207219366340723e-07,1.7754175132722594e-05,0.0759526863694191,8.744212891542702e-07,7.52544201532146e-06
2275,1,train,0.0574821941554546,0.0046242228709161,0.0701985135674476,0.1201177835464477,0.0010521319927647,0.0027108339127153,0.1566781103610992,0.0007542710518464,0.0176119897514581,0.0001802668994059,2.679941815131315e-07,5.0712566007860005e-05,0.0283563025295734,1.5033828049126896e-06,1.8861700255001777e-06,0.0001558759249746,1.0694228649299475e-06,0.0001458028564229,0.1408686339855194,3.101780805536692e-07,7.920834264041332e-07
2276,1,train,0.0439283475279808,0.0071000787429511,0.0035566189326345,0.0133835114538669,0.0011652407702058,0.0003565337974578,0.0543986931443214,0.0007481522043235,0.0241203345358371,3.96913310396485e-05,3.727535613506916e-07,8.538347174180672e-06,0.0243581738322973,7.587677259834891e-07,4.252025576079177e-07,6.499612936750054e-05,1.175311467704887e-06,1.889402301458176e-05,0.1688740104436874,4.832056106351956e-07,1.5453410924237687e-06
2277,0,train,0.0680243074893951,0.001305769663304,0.0157410185784101,0.0350856631994247,0.001678567030467,0.0001373919076286,0.0026217042468488,0.0004061326326336,0.0078234653919935,4.352876203483902e-05,1.9382089249120327e-06,2.827373828040436e-05,0.0346407927572727,0.0001224252628162,5.335253808880225e-05,5.565745141211664e-06,1.4063023627386428e-05,1.2539155250124168e-05,0.1704909354448318,7.339596777455881e-05,3.192520125594456e-06
2278,1,dev,0.1170828640460968,0.0052956058643758,0.0463535413146019,0.3909155428409576,0.0009895464172586,0.023581800982356,0.1219854280352592,0.0006337265949696,0.0755176469683647,0.0002740271447692,1.566868263580545e-06,7.480811473214999e-05,0.132196307182312,1.506607895862544e-05,4.117108005630145e-07,0.0001339567825198,1.5571049516438509e-06,2.6298524971934967e-05,0.3042897284030914,2.385976927143929e-07,1.0084661425935335e-06
2279,1,train,0.1228118911385536,0.0020729308016598,0.0059673092328011,0.0321894884109497,0.0001872705179266,0.0004880329361185,0.0090322466567158,5.905126454308629e-05,0.0006168375257402,8.539247210137546e-05,2.3390663272948586e-07,7.82267397880787e-06,0.0253211520612239,1.0570596487013972e-06,4.856037776335143e-06,5.772168515250087e-05,1.0995169077432363e-06,2.933709026819997e-07,0.1490492969751358,1.114486735787068e-06,4.620315507963824e-08
2280,1,train,0.0302631612867116,0.0007760589360259,0.0014925791183486,0.0010198390809819,4.587693911162205e-05,1.5456544133485295e-05,0.0011444401461631,4.383720443001948e-05,5.416095154942013e-05,6.274323823163286e-05,3.908785686235206e-07,9.308305379818194e-06,0.0558580346405506,9.367971642859628e-07,2.6314948627259586e-05,0.0001423521898686,1.8382552298135124e-06,9.0656640168163e-06,0.0085189146921038,1.4446314935412374e-06,2.028041080848197e-06
2281,1,train,0.0098872240632772,0.000388935470255,0.0015962881734594,0.0005063189892098,5.9172898545512e-06,0.000451761734439,0.000544108566828,7.784286026435439e-06,0.0029721474274992,2.7736082301998977e-06,1.0350956358706753e-07,6.024800768500427e-06,0.0306289307773113,1.831404688346084e-06,2.506035525584593e-05,2.9094771889504045e-06,7.2226129077535e-08,5.1094784794258885e-06,0.0109387105330824,5.250865797279403e-06,2.9728905701631447e-06
2282,1,train,0.1137924119830131,0.0022415397688746,0.0225184001028537,0.1371700018644333,0.0006864987662993,0.0011431761085987,0.1862263232469558,0.0005965895252302,0.0114836925640702,0.0003283878904767,3.36822779445356e-07,9.290366142522544e-05,0.0882978439331054,1.7745600189300603e-06,3.5741257306654006e-05,0.0002767652913462,1.2752886959788157e-06,5.708724347641692e-05,0.4379629790782928,2.0201210304549025e-07,1.6781108342911466e-06
2283,1,train,0.037272609770298,0.0031388122588396,0.0009671172010712,0.0250956173986196,0.0001935119071276,0.0012609553523361,0.1727941036224365,0.0002386254200246,0.0019442535704001,0.0004521021037362,3.16269989752982e-07,2.029699862760026e-05,0.419169932603836,2.102694224959123e-06,6.834623604845547e-07,0.0001764331391314,1.6256237245215749e-07,1.7349708286928944e-05,0.560630738735199,4.386466798678157e-07,1.775668124537333e-06
2284,1,train,0.0290952585637569,0.0099267726764082,0.002300213323906,0.0061351172626018,0.0118314968422055,0.0001685553434072,0.0036280793137848,0.0011351807042956,0.0002733356668613,5.69322082810686e-06,1.2139636282881838e-06,1.3288008631207049e-06,0.0033810334280133,9.673699423728976e-07,2.834193537637475e-06,1.3012167983106336e-05,1.2328456477916916e-06,5.673365649272455e-06,0.0043104803189635,1.1890432460859302e-06,3.919408868569008e-07
2285,1,train,0.0701153948903083,0.0012343192938715,0.0015659193741157,0.0234732031822204,0.000157585775014,0.0029765234794467,0.0348610803484916,0.0002520683337934,0.0197397824376821,0.0004373200645204,8.750830602366477e-07,6.151881098048761e-05,0.3681148290634155,8.713071792953997e-07,5.222394975135103e-05,0.0001646807795623,1.570619474478008e-07,2.8777558327419683e-05,0.543924868106842,4.699135729424597e-07,9.7062356871902e-06
2286,1,train,0.0249098762869834,0.0098996991291642,0.0068156020715832,0.0058372640050947,0.0035435266327112,0.0005276657175272,0.0254020858556032,0.0041907830163836,0.0125474575906991,2.348277848795988e-05,1.0480262062628751e-06,2.017521001107525e-05,0.0676782205700874,3.334688699396793e-06,1.1403088819861296e-06,9.699825022835284e-05,8.738550718589977e-07,1.4242773431760725e-05,0.1797209978103637,3.574918139293004e-07,1.4838090010016458e-06
2287,1,train,0.0888080447912216,0.0036539235152304,0.0078433379530906,0.0185149032622575,0.0003033108077943,0.0050274217501282,0.3409285843372345,0.0007222194690257,0.0230740383267402,0.0002282400237163,1.0126905891638672e-07,2.1480396753759123e-05,0.4030086100101471,3.1031488560984144e-06,2.7093574317405e-05,0.0001112757454393,2.75214347311703e-07,3.599186675273813e-05,0.4688122272491455,5.271343184176658e-07,8.664207598485518e-06
2288,0,train,0.1201478019356727,0.0015905813779681,0.0495453029870986,0.0503078177571296,0.0016982523957267,0.0083050988614559,0.0931025519967079,0.0002082037681248,0.050237089395523,3.314127752673812e-05,1.987761422128642e-08,1.2875797438027805e-05,0.0444224774837493,4.085797229436139e-07,5.216279078013031e-06,2.902335108956322e-05,1.6194385921153298e-07,8.128399349516258e-05,0.1223181039094924,2.873819937576627e-08,3.020262226982595e-07
2289,0,train,0.0108232097700238,0.0113840885460376,0.0349781028926372,0.0023429354187101,0.0007797114667482,0.0029540727846324,0.0023300808388739,0.0002530901692807,0.0792580842971801,3.81603604182601e-05,5.774675670977558e-08,1.493230229243636e-05,0.0083868987858295,1.239240759787208e-06,4.533866047040648e-07,0.0001171608892036,6.970868184907886e-07,4.267378608346917e-05,0.2692524194717407,1.1587127346501805e-07,1.3647958212459343e-06
2290,0,train,0.2309068292379379,0.0010385828791186,0.0108343670144677,0.4128076136112213,0.0009058645227923,0.0011850291630253,0.2342031449079513,0.0021562431938946,0.0201606042683124,3.321648182463832e-05,1.0808150818775176e-07,4.252019789419137e-05,0.3782109916210174,1.163604792964179e-06,6.512672553071752e-05,7.224899309221655e-05,2.6569969691081496e-07,6.157637835713103e-05,0.4001131355762481,2.82916658989052e-07,4.960758815286681e-06
2291,1,train,0.0650386959314346,0.0029365255031734,0.0030566109344363,0.0170595999807119,0.0003982761409133,0.0008014662307687,0.0113631729036569,0.0001625364820938,0.0162323843687772,0.000111014007416,2.1136676764399454e-07,1.1807777809735852e-05,0.1926554441452026,3.935494078177726e-06,9.857031727733556e-06,0.0001068241690518,6.966491241655604e-07,5.24759161635302e-05,0.3750360310077667,3.5610815984910005e-07,1.1152819752169307e-05
2292,1,train,0.098846785724163,0.000483855663333,0.0091252718120813,0.06613689661026,0.0004158358206041,0.001158739789389,0.016826644539833,0.0010236400412395,0.0017994622467085,3.02759563055588e-05,1.5546473264294036e-07,2.477208454365609e-06,0.0551244243979454,1.7599903401332997e-07,4.786785211763345e-06,2.572851190052461e-05,6.054364831697967e-08,2.0563857106026265e-05,0.2649307250976562,1.0209438983110888e-07,2.132005101884716e-05
2293,0,train,0.0588905550539493,0.0009346491424366,0.014665849506855,0.0011916738003492,0.0001975355698959,0.0004232825303915,0.0010728717315942,5.48927164345514e-05,0.0036123748868703,6.5084441303042695e-06,2.544508959090308e-07,9.363579920318443e-06,0.0056625306606292,1.88725971383974e-06,2.549276814534096e-06,7.146586540329736e-07,6.407206853964453e-08,1.6157864592969418e-06,0.0341435149312019,7.914425736998965e-07,4.424744474817999e-06
2294,0,train,0.068554401397705,0.0010174238122999,0.0289756953716278,0.0362182222306728,0.0004905573441646,0.0042494712397456,0.0421783328056335,0.0002598866121843,0.0083918394520878,2.2326959879137576e-05,1.9157272390657454e-07,3.894771452905843e-06,0.0215271580964326,2.151923354176688e-06,4.871521468885476e-06,3.749855750356801e-05,4.993491415916651e-07,1.6737002397348988e-06,0.0263622067868709,9.402722866980184e-08,4.3705890107048617e-07
2295,0,train,0.0080284606665372,0.0216705836355686,0.0085899624973535,0.0025253035128116,0.0065753338858485,0.0012746092397719,0.0068927481770515,0.0032411725260317,0.0180920343846082,9.82485926215304e-06,3.523198301991215e-07,1.5767232980579138e-05,0.0060065914876759,5.193011475057574e-06,1.4138765436655376e-05,5.886747749173082e-05,3.546937932696892e-06,6.006214971421287e-05,0.1001645848155021,7.056883077893872e-07,5.39565348844917e-07
2296,1,train,0.0208508931100368,0.0021201262716203,6.441825826186687e-05,0.0303882844746112,0.0005174565012566,1.2600118679984009e-05,0.0047954749315977,0.0002048879832727,6.57197306281887e-05,0.0005237274453975,2.9395203000603942e-06,1.5253333913278766e-05,0.1811773031949997,1.2484528042477905e-06,1.4305787772173062e-05,0.0001094418694265,1.8995151549461296e-06,2.636340468598064e-06,0.6109765768051147,8.021772259780846e-07,3.705060180436704e-06
2297,0,train,0.0021250145509839,2.7388352464186028e-05,9.46513500821311e-06,0.0005881899269297,9.048586434801107e-06,3.228337163818651e-06,0.0015942513709887,7.38708877179306e-06,1.6312456864397973e-05,1.233893635799177e-05,3.91020904544348e-08,7.472718607459683e-06,0.041929006576538,4.267212148079125e-07,6.757647952326806e-07,6.458020834543277e-06,9.665050271223664e-08,3.150122665829258e-06,0.006370598450303,1.852383775258204e-07,7.5945063144899905e-06
2298,0,train,0.016494546085596,0.015118695795536,0.000182278061402,0.0110867917537689,0.0004458108742255,0.0001357070723315,0.0380013845860958,0.0002905286091845,0.0004678817349486,6.280330853769556e-05,3.3451694747554945e-08,1.6227828382398002e-05,0.015356590040028,7.463233941962244e-07,1.2839055898439256e-06,3.135504084639251e-05,1.5956459264998557e-07,2.402800600975752e-05,0.1532588601112365,3.870889031531988e-07,1.288074599870015e-06
2299,0,train,0.0414765067398548,0.0062220571562647,0.0001615273067727,0.0245446991175413,0.0016421488253399,1.5434394299518317e-05,0.066348910331726,0.0002129153581336,1.1415162589401008e-05,0.0001016014284687,2.348355963022187e-07,0.000150547872181,0.2027231156826019,7.838792726033716e-07,2.553857711973251e-06,7.2394912422169e-05,5.465170147544995e-07,3.448028292041272e-05,0.6779484152793884,4.3569764329731697e-07,2.128819232893875e-06
2300,0,train,0.0877041816711425,0.0018182999920099,0.0001045282042468,0.303891658782959,0.0020522547420114,2.9152992283343337e-05,0.0855719968676567,0.0004824672651011,2.974312337755692e-05,0.0001322277967119,2.91978437871876e-07,5.357486315915594e-06,0.13248972594738,1.2205914572405163e-06,4.788873775396496e-05,4.445555896381848e-05,4.196954535018449e-07,1.4191257378115552e-06,0.2661432027816772,9.670015970186796e-07,2.4503899112460203e-05
2301,0,train,0.0226311944425106,0.0006928970105946,0.0002515455416869,0.0232258811593055,0.0015222385991364,0.0002121562138199,0.0002939896075986,1.085166513803415e-05,0.0001411279808962,1.4299444046628196e-05,1.3392374320631006e-08,1.643226710257295e-06,0.0290107782930135,7.15629198566603e-07,1.2053550562995952e-05,4.631037882063538e-06,3.46648647564507e-08,2.4019366264838027e-06,0.0645862892270088,1.408748602216292e-07,2.2671749320579693e-05
2302,1,train,0.0083429086953401,0.0008128691697493,8.491687185596675e-05,0.0107218846678733,0.0026224527973681,1.3802057310385862e-06,0.025713263079524,0.0009370773332193,1.3560861589212436e-06,0.0002410889283055,5.436056653707055e-07,1.8138975065085106e-05,0.0237552467733621,1.7345365677101654e-06,1.3237617167760618e-05,9.010760550154372e-05,8.466303142995457e-07,2.001254642891581e-06,0.1669143438339233,4.903924377686053e-07,1.3623948689200915e-06
2303,1,train,0.0043217516504228,2.6824589440366253e-05,6.62816601106897e-05,0.0033277878537774,4.2714731534942985e-05,2.2173810521053383e-06,0.0006604676600545,1.450411400583107e-05,3.769218608340452e-07,0.0001509239955339,1.8046034711005632e-06,1.3262409083836246e-05,0.071325697004795,9.2916017990774e-08,3.327590150092874e-07,0.0006156303570605,7.417389952024678e-06,2.1676346761978493e-07,0.2648589611053467,3.430998845033173e-07,2.181051058869344e-06
2304,1,train,0.0053928801789879,0.0127566298469901,8.31006036605686e-05,0.0106469485908746,0.002771494211629,1.23267946037231e-05,0.0023589981719851,0.0001666291063884,6.577835392818088e-06,1.397324649587972e-05,8.173218901674772e-08,4.794754318027117e-07,0.0172620136290788,2.406389398856845e-07,3.1713880161987618e-06,8.02927534095943e-05,1.588390091455949e-06,1.0945205758616794e-05,0.2950030267238617,3.094663725278224e-07,4.821359311790729e-07
2305,1,train,0.002154020126909,0.0040754131041467,1.2847856851294637e-05,0.0013297932455316,0.0020320345647633,1.484284666730673e-06,0.0049689104780554,0.0003286958090029,7.753483259875793e-07,5.156496627023444e-05,3.766663212445565e-07,2.644575943122618e-06,0.011783399619162,7.042109473331948e-07,1.581346987222787e-05,9.898459211399311e-06,5.215959504312195e-07,6.394604383785918e-07,0.005450895987451,5.901708846067777e-07,1.2182595128251703e-06
2306,1,train,0.0206701066344976,0.0015954587142914,0.0002661174803506,0.0203859470784664,0.0035723301116377,1.878461443993729e-05,0.0235585235059261,0.0063480297103524,0.0002991289074998,2.606720045150724e-05,9.454279847886936e-07,2.3970974325493444e-06,0.0158936847001314,1.3630702824229957e-06,9.649368621467149e-06,7.840769831091166e-05,2.6608668122207746e-06,4.23349729317124e-06,0.0353489369153976,6.243349730539194e-07,1.940371930686524e-06
2307,0,train,0.0236022286117076,0.0004071727744303,0.0002720369957387,0.02349947206676,0.0005432475591078,5.931708074058406e-05,0.1598987728357315,0.0001582380500622,0.0011152954539284,5.27335905644577e-05,1.22179706352199e-08,7.428045501001179e-05,0.1364863365888595,1.304814986724523e-06,6.783030130463885e-06,2.0739265892189e-05,3.927396718950149e-08,5.299084932630649e-06,0.092006154358387,2.463266639551876e-07,8.657641046738718e-06
2308,1,dev,0.0169472638517618,0.0070091946981847,0.0005393811734393,0.0313679352402687,0.0009942356264218,3.3172196708619595e-05,0.0725725293159484,0.0039119687862694,3.223154999432154e-05,9.20140082598664e-05,1.8063585685013093e-06,3.1636951462132856e-05,0.044278360903263,8.188001174858073e-07,1.8294111896466347e-06,0.0001037585316225,1.1891107760675368e-06,2.73780278803315e-05,0.3912707269191742,6.74752345730667e-06,9.89477939583594e-07
2309,0,train,0.018562564626336,0.0005102475988678,0.0010081504005938,0.0242866110056638,0.0001663646253291,5.724773927795468e-06,0.0372836999595165,0.0003033989050891,1.3068350199318957e-05,0.0002060708648059,5.746536544393166e-07,2.355918923058198e-06,0.2014922797679901,1.3778914080830873e-06,1.3727578789257675e-06,0.0001379515597363,2.3006916762824403e-06,8.573317609261721e-05,0.3984389007091522,6.880447358525998e-07,2.1258879314700607e-06
2310,1,train,0.0289629884064197,0.0008139294222928,0.0002274308353662,0.1570017784833908,0.0014099756954237,5.1551469368860126e-05,0.1113659143447876,0.000497252040077,1.973704456759151e-05,4.952187009621412e-05,9.426253910760353e-08,2.4089029466267675e-05,0.1376394182443618,4.554620716135105e-07,1.94959079635737e-06,0.0001016801907098,1.256395989912562e-06,5.974455234536436e-06,0.5987306833267212,2.94806852707552e-07,1.7251568351639437e-06
2311,1,train,0.016210438683629,0.0030084876343607,0.0001486967667005,0.0061444262973964,0.0007723284652456,3.994394137407653e-05,0.0037869953084737,0.0003748094022739,0.0002247592346975,0.0001288016501348,3.2346238754144e-07,5.664782747771824e-06,0.042128037661314,8.812696137283638e-07,1.995128877751995e-05,6.233761087059975e-05,6.473010785157385e-07,2.165779051210848e-06,0.2901372909545898,8.027013791434001e-07,1.4590262253477704e-05
2312,1,train,0.0150564815849065,0.0008718897588551,4.581082976073958e-05,0.0105091296136379,0.0003621271171141,1.3885100997867994e-05,0.0023835459724068,0.0011542465072125,2.5957597244996578e-05,0.0001086082920664,4.2114268694604107e-07,4.451973836694378e-06,0.0986303240060806,3.148478072034777e-06,5.52466281078523e-06,8.069507020991296e-05,1.2398189937812276e-05,9.281185384679702e-07,0.3824110031127929,1.8195311213276e-06,3.147172947137733e-06
2313,1,train,0.0349604934453964,0.0088206175714731,0.0002898710372392,0.104722611606121,0.0045672105625271,6.083827247493901e-05,0.0362711064517498,0.0139889987185597,0.0001519400539109,9.273480100091548e-05,8.149758059516898e-07,6.168810159579152e-06,0.0131625505164265,4.431286924955202e-06,1.2566542864078656e-06,2.293198849656619e-05,2.250894794997293e-06,2.3474594854633324e-06,0.1155855879187583,1.0443177416163962e-06,4.1917705857486e-06
2314,0,train,0.0123865911737084,0.0299321748316288,0.0005282759084366,0.0045056920498609,0.0010003824718296,1.838817843236029e-05,0.0191973056644201,0.0016276722308248,1.9961673388024792e-05,7.48935344745405e-05,1.187500856758561e-06,4.405523270634149e-07,0.0415132418274879,1.847603357418848e-06,1.5748444184282562e-06,1.4175668184179813e-05,6.354181095957756e-06,9.286875979341858e-07,0.0769758373498916,1.788378995115636e-06,9.90487819763075e-07
2315,1,train,0.0026539859827607,0.0041874600574374,4.647608147934079e-05,0.0008846747223287,0.0029240006115287,5.11728694618796e-06,7.645237201359123e-05,0.0044821957126259,9.046928425959775e-06,6.1495356931118295e-06,6.779236514375953e-07,8.604716299487336e-07,0.0136296330019831,7.312708476092666e-06,3.5182799820177024e-06,2.4197512175305743e-05,1.1871546803376989e-06,4.2931407051582937e-07,0.0446903407573699,7.86576492828317e-06,1.4139537825030857e-06
2316,1,dev,0.0006496445857919,0.2471645921468734,6.340137042570859e-05,0.000142151970067,0.6900767683982849,4.6656250560772605e-06,0.0002774370950646,0.113030269742012,4.809824895346537e-05,1.3639614735438954e-05,8.156602234521415e-06,2.2471961074188584e-06,0.0010580269154161,2.67821378656663e-05,4.342078227637103e-06,6.653013406321406e-05,3.499663307593437e-06,2.460053565300768e-06,0.0019691423512995,1.976447856577579e-05,3.8067576042521978e-06
2317,1,train,0.0012722469400614,0.0019974010065197,2.851422323146835e-05,0.0008896230137906,0.002054686890915,3.776867970373132e-06,7.09199666744098e-05,0.0008431900059804,2.964011400763411e-06,1.468246045988053e-05,1.5826462913537398e-06,5.001546199423501e-08,0.0189743414521217,3.532770733727375e-06,5.906410933675943e-06,1.2490630979300477e-05,2.7044006856158376e-07,4.51800730161267e-07,0.0557549931108951,3.2313147357854177e-07,3.06963556795381e-06
