uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_as,distilbert-base-uncased_for,distilbert-base-uncased_given,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_as,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_given,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_as,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_given,bert-large-uncased_so,roberta-base_because,roberta-base_as,roberta-base_since,roberta-base_for,roberta-base_given,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_as,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_given,xlm-roberta-base_so,roberta-large_because,roberta-large_as,roberta-large_since,roberta-large_given,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_as,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_given,xlm-roberta-large_so
2107,1,train,0.3449427783489227,0.0212098304182291,0.0237626750022172,0.0001327962236246,3.842965452349745e-05,2.143430901924148e-05,0.0005925894365645,0.0057156272232532,0.0016096632461994,0.000181384573807,3.405941242817789e-05,2.981918078148737e-05,1.2222983514220689e-06,7.321016164496541e-05,0.0187834538519382,0.0019476179732009,0.0004148861917201,2.0176423277007416e-05,4.560539309750311e-06,3.141566367048654e-07,6.71060333843343e-05,1.4089249816606753e-05,3.089963229285786e-06,4.147099446072389e-07,4.4601506488106686e-08,1.2072015609376763e-09,4.850457369087735e-09,2.43485897044593e-06,0.0801993384957313,0.0065480484627187,2.801628170345793e-06,6.326531121203517e-08,8.358846059763891e-08,2.1218877765960542e-09,8.28235897643026e-06,0.0001375630090478,1.1167288903379813e-05,4.768414783029584e-06,3.650561453127921e-08,2.539682384394837e-07,2.240046725887624e-08,9.82495862444921e-07,0.6966948509216309,0.0362806543707847,8.428181672570645e-07,4.248572338383384e-08,1.2139161675861489e-08,3.044179353040022e-09,7.610330158058787e-06
2108,1,train,0.3313242197036743,0.0074770264327526,0.0185102242976427,7.278160774149e-05,1.675728890404571e-05,2.322354157513473e-05,0.0016048341058194,0.2564238309860229,0.0449660085141658,0.0027262172661721,0.000775835243985,0.0002706858213059,2.5782692318898626e-05,0.0007634636713191,0.6455097198486328,0.0466020368039608,0.0253536943346261,0.0015131485415622,5.618798968498595e-05,1.0272662620991468e-05,0.0057919481769204,9.920081356540322e-05,7.414519586745882e-06,2.1501250557776075e-06,1.833990381783224e-08,2.14073985205232e-08,3.24684862329505e-10,4.614430963556515e-06,0.2141516953706741,0.0022383716423064,1.864904788817512e-06,3.537371284778601e-08,6.812452379989509e-09,4.576262147004684e-10,1.191448632198444e-06,0.0001076114058378,3.944825948565267e-06,2.7245073397352826e-06,5.041560058316463e-08,2.0456647931155203e-08,1.695267926038468e-09,7.968095815158449e-06,0.6726946830749512,0.0394445657730102,8.429605600213108e-07,2.0168165804079763e-08,1.503150270920628e-09,3.165024908824421e-10,7.285776746357442e-07
2109,1,train,0.5590702891349792,0.0116482246667146,0.0810330957174301,0.001553060254082,5.4863703553564847e-05,3.50976042682305e-05,0.0001250270142918,0.3468851745128631,0.0365340299904346,0.0081282099708914,0.0095337126404047,0.0003934708656743,4.005208393209614e-05,1.977180363610387e-05,0.7830212712287903,0.0506806522607803,0.030362969264388,0.0004033414297737,1.8144626665161923e-05,8.40125994727714e-06,2.178790737161762e-06,3.828273111139424e-05,7.072167704791354e-07,7.836908366698481e-07,1.9097538483947574e-07,6.16233606365313e-08,9.616729634842611e-10,5.465712149543833e-08,0.0006560168112628,1.6739055354264565e-05,3.830259629467037e-07,4.5925170866212294e-07,1.9594859068661208e-08,3.4763683598448836e-10,3.543181890108827e-07,0.0001187204106827,1.8908734773503968e-06,2.53307871389552e-06,6.445430500434668e-08,6.604175837310322e-07,2.5072621756550006e-09,8.8825302668738e-08,0.8660803437232971,0.0339981727302074,1.4855675090075238e-06,4.005844544963112e-08,3.5921157159890527e-09,4.601311276442033e-10,6.649966621807835e-07
2110,1,train,0.5581475496292114,0.0098425596952438,0.0480576567351818,0.0002131189394276,2.33884511544602e-05,2.6687228455557488e-05,0.0027599220629781,0.7072402238845825,0.0375554226338863,0.0104044256731867,0.0002315274032298,4.605927824741229e-05,1.1538915714481844e-05,0.0003705156850628,0.5695192217826843,0.0655868723988533,0.0206673890352249,0.0002523612056393,1.8939730580314063e-05,3.1360675620817342e-06,0.0002780745853669,3.354087311890908e-05,2.2384913336281898e-06,1.025411393129616e-06,9.141766454945356e-09,7.409571178840224e-09,5.890657406304456e-10,1.7026857676682994e-05,0.2559195458889007,0.0043144165538251,7.487406492145965e-06,2.429200094411499e-07,4.516803642218292e-08,1.2924079584308852e-09,4.198135229671607e-06,7.235497469082475e-05,2.1934743017482106e-06,2.5669853584986413e-06,4.0515313770583816e-08,1.8502831267142028e-08,5.229702781939236e-10,7.805392669979483e-06,0.6285299062728882,0.0427922308444976,2.9327900392672746e-06,4.062122016534887e-08,9.242904219775028e-09,7.42815364773719e-10,3.285506693373464e-07
2111,1,train,0.4365613162517547,0.0130623802542686,0.0233277976512908,0.000234989231103,0.0003073313564527,0.0001223150175064,0.0040417765267193,0.5721758604049683,0.0400350205600261,0.0143099147826433,0.0002435750939184,8.936794620240107e-05,1.751039053488057e-05,0.0024794358760118,0.1895671188831329,0.0185584984719753,0.0096921594813466,0.0001862376229837,3.2455503969686106e-05,2.598576656964724e-06,0.0014138157712295,2.4764882255112752e-05,5.501530267792987e-06,2.241206175312982e-06,4.6830862743263424e-08,4.122786378957245e-08,5.732911478872893e-09,5.41842236998491e-05,0.1630063652992248,0.0024712716694921,8.63571221998427e-06,2.385422135375848e-07,2.3105846480575565e-07,5.187785312443793e-09,1.3150560334906912e-05,2.377727651037276e-05,6.419053988793166e-06,8.904696642275667e-07,5.1014744428812264e-08,4.52702337838673e-08,5.8146984116547173e-08,2.0037996364408173e-06,0.1251629143953323,0.0090987179428339,1.6957869775069412e-06,9.965133784817229e-08,9.12284860987711e-08,2.287845468629257e-09,6.127137112343917e-06
2112,1,train,0.2379713952541351,0.0084085995331406,0.014157417230308,0.0001248709886567,2.371320078964345e-05,1.7367605323670432e-05,0.0017798522021621,0.3467445373535156,0.0222564730793237,0.0076116183772683,0.0004765588964801,0.0001810111280065,2.097727337968536e-05,0.0003182485816068,0.0978808626532554,0.0220194458961486,0.006734921131283,0.000154978595674,3.767862290260382e-05,3.691876827360829e-06,0.00304048624821,8.307049938593991e-06,5.273505507830123e-07,1.024035555019509e-06,2.7354241538546376e-08,5.850697704090635e-09,2.671980414703512e-09,6.092138846724993e-07,0.0644838586449623,0.002321052365005,3.710426426550839e-06,1.822241983973072e-07,4.794523533746543e-08,1.3197709591850073e-08,4.892772267339751e-06,4.945772525388748e-05,5.876519480807474e-06,3.599624051275896e-06,7.400578994065654e-08,1.2589001130436372e-07,8.751866786838036e-09,2.289560370627441e-06,0.41671222448349,0.0273633785545825,2.001592065425939e-06,1.963281164307773e-07,1.8510128541038284e-08,5.555882864882733e-09,6.786717221984873e-06
2113,1,train,0.6936131715774536,0.0107014160603284,0.022719956934452,0.0005662414478138,0.0002951129572466,4.5969623897690326e-05,0.0007502983207814,0.6685395240783691,0.046953797340393,0.0140849696472287,0.0009210582938976,0.0002486435405444,0.0001279408024856,0.0002869974123314,0.5426826477050781,0.0289624147117137,0.0242244265973567,0.0013682277640327,4.40592339145951e-05,6.011189179844223e-05,0.0003122155903838,4.775441630044952e-05,4.299492047721287e-06,8.428697583440226e-06,1.5617870019468685e-07,5.4328747722820494e-08,6.615563563627802e-08,2.875459301776573e-07,0.110351487994194,0.0119748329743742,6.173401288833702e-06,1.7063506163594869e-07,1.4329502562304697e-07,3.340270282592428e-09,4.004830316262087e-06,4.917125261272304e-05,3.286248102085665e-06,3.734376377906301e-06,1.84556341764619e-07,1.5904228689578306e-07,5.4965639151305374e-08,1.564167746437306e-06,0.4179898798465729,0.0246954467147588,1.071405790753488e-06,1.2361235235403e-07,1.5978018907958358e-08,9.075809437320004e-09,1.1449232033555743e-06
2114,1,train,0.3252792358398437,0.0072006033733487,0.0310019291937351,0.0004883461515419,4.885893213213421e-05,0.0001721464650472,0.0005203910986892,0.3890215158462524,0.0310807712376117,0.0081515340134501,0.0008707453962415,0.0001904886012198,2.723923716985155e-05,1.3693556866201106e-05,0.570255696773529,0.0384139828383922,0.0285989772528409,0.0013145570410415,5.097508983453736e-05,7.290630946954479e-06,2.9518092560465448e-05,9.753146878210828e-05,5.052823325968348e-06,6.207993465068284e-06,3.082086266203987e-07,2.5666139435998048e-08,1.2454184350474408e-08,1.3554349864719484e-09,0.2067721486091613,0.0034944666549563,5.1627653192554135e-06,2.3090537126790886e-07,1.1739366527763195e-06,2.679425126217438e-09,7.80573661263162e-10,5.384264659369365e-05,7.601518063893309e-06,4.418224307300989e-06,2.3938291349168146e-08,3.775705010866659e-07,1.2578937891305486e-08,6.883773835397733e-07,0.7566853165626526,0.038427609950304,1.0992257557518317e-06,6.480625103222337e-08,7.4365908986351315e-09,1.5171301992467079e-09,7.50286915263132e-07
2115,1,dev,0.3375315368175506,0.007061920594424,0.0237198676913976,0.0001489041605964,1.9610570234362967e-05,6.710320576530648e-06,0.0012330238241702,0.7411690950393677,0.0252091325819492,0.0066259400919079,0.000346489396179,1.6763451640144922e-05,3.0911476187611697e-06,0.0001230439229402,0.2669242024421692,0.0355398319661617,0.0119236800819635,0.0003924942575395,1.3123147255100776e-05,1.927384118971532e-06,0.0001822348131099,0.0001528971188236,4.442552835826064e-06,1.0740330935732343e-06,6.84446987975207e-08,6.950660047522206e-09,7.215170683139147e-10,1.829975008149632e-05,0.158375859260559,0.003054168773815,5.009772394259926e-06,1.1135875155332545e-07,3.936038339702464e-08,9.456726512979683e-10,1.445255384169286e-05,0.0001710436918074,3.4815427625289885e-06,3.036875568795949e-06,3.3886387029724574e-08,8.312714783187405e-08,2.004792554188839e-09,3.3268797778873704e-06,0.6408105492591858,0.0243369825184345,2.285031541759963e-06,2.658154301116156e-07,5.718934215082072e-09,1.079626166244907e-09,1.229213103215443e-05
2116,1,train,0.770495593547821,0.0138640534132719,0.0413627959787845,0.0003509531088639,4.091165465069935e-05,2.606332418508828e-05,0.0008712462731637,0.7548199892044067,0.0708644613623619,0.0179850850254297,0.0002726622915361,2.8135602406109683e-05,1.4106458365858998e-05,0.00100264523644,0.611128568649292,0.0194868762046098,0.0125879496335983,0.0001149421877926,8.738158612686675e-06,9.342848898086231e-06,0.0010974564356729,4.182947668596171e-05,3.977593223680742e-06,1.925820697579184e-06,1.0687337237413884e-08,4.1689389718158054e-08,3.9623124226118007e-10,1.5472586483156192e-06,0.3400211632251739,0.0137485228478908,4.946869921695907e-06,2.671354195626918e-07,5.265890123951068e-08,1.0469426436898743e-09,5.9826661527040415e-06,4.943938256474212e-05,1.3671221950062318e-06,1.665659965510713e-06,5.69533753491669e-08,1.2245538805188973e-08,4.6220480220959804e-10,1.107217940443661e-05,0.8006274700164795,0.0126011036336421,1.197678329845076e-07,8.911660298593913e-10,2.6092489280316045e-10,6.589744028229205e-11,1.0309922799933702e-06
2117,1,train,0.5308722853660583,0.0094844978302717,0.0246221255511045,0.0002886060101445,2.511597449483816e-05,3.982967609772459e-05,0.0009728642762638,0.3467530906200409,0.0153158865869045,0.0060290247201919,0.0003108986129518,2.900583604059648e-05,9.088075785257388e-06,3.699558146763593e-05,0.2679120600223541,0.0197444912046194,0.0061783916316926,0.0001556447241455,1.1681795513140967e-05,1.0724137382567278e-06,1.2064944712619765e-05,0.0001323555479757,3.22149071507738e-06,1.7268655483348994e-06,6.94751776109115e-08,6.310394873310088e-09,6.596645452106031e-09,1.3295091321197106e-06,0.3419298529624939,0.0077989478595554,6.428434062399901e-06,2.1647518622103242e-07,3.325496322759136e-08,5.653639223446303e-10,1.5841138520045206e-05,0.0003152135177515,6.51989967082045e-06,1.0807924809341785e-05,3.3593039461266017e-08,5.188882141737849e-07,4.794022956389199e-09,2.0040111849084496e-05,0.89924156665802,0.0160039346665143,6.090080546528043e-07,2.9250401212266297e-08,1.801163662662475e-09,3.0658103833403056e-10,5.703504484699806e-06
2118,1,train,0.8346247673034668,0.0274148248136043,0.0217440072447061,6.859656423330307e-05,4.263130176695995e-05,4.119669483770849e-06,0.0030773619655519,0.830402672290802,0.0238803494721651,0.0076120309531688,0.0001901419600471,1.1315374649711885e-05,9.798311111808289e-06,0.0002475874789524,0.6120562553405762,0.0257978867739439,0.0125746252015233,0.000358598481398,3.3760632049961714e-06,3.539079443726223e-06,0.0001477917394367,0.0001187696689157,3.88849593946361e-06,1.2647946050492465e-06,4.339713655099332e-08,1.2396075277365526e-08,7.866611251294842e-10,1.6706796941434732e-06,0.4881420433521271,0.0078360894694924,3.0984472232375992e-06,5.1673470835567066e-08,1.3765846240687551e-08,2.2225647711149319e-10,4.664818789024139e-06,0.000244868278969,2.839522039721487e-06,1.7672673493507318e-06,3.611146937032572e-08,5.881628339921009e-08,1.8001763413266754e-09,1.973598273252719e-06,0.7577029466629028,0.0223412401974201,3.100417416135315e-07,3.6110353818230585e-08,1.6131622704307347e-09,3.38787914389016e-10,1.8714156340138288e-06
2119,1,train,0.43623748421669,0.0099748484790325,0.0281564630568027,6.8319721322041e-05,1.5550445823464543e-05,1.4423842003452592e-05,0.000201721835765,0.2807864546775818,0.0253487918525934,0.0047753471881151,0.0001658030087128,2.954277078970336e-05,4.425137831276516e-06,0.0001359499874524,0.5503482818603516,0.042035061866045,0.0401246361434459,0.0002381515078013,1.4796340110478924e-05,3.335057044751011e-06,0.0001793627889128,0.0001327995123574,2.832845211742097e-06,3.4490637972339755e-06,2.517343844488096e-08,2.222039618970939e-08,1.4012536686536235e-09,3.399141496629454e-05,0.2992248237133026,0.0159954000264406,5.372823125071591e-06,1.978692552029316e-07,5.0902592363399897e-08,7.73546282584192e-10,4.30139550644526e-07,0.0001341741299256,2.482519676050288e-06,5.410750418377575e-06,5.3760981444384015e-08,3.3350406880572336e-08,1.6111636469418043e-09,8.089820653367497e-07,0.7804499864578247,0.053498663008213,9.416150419383484e-07,3.7687737375335935e-08,4.567264788590819e-09,8.969186504614866e-10,3.850847818398506e-08
2120,1,train,0.3608968257904053,0.007206177804619,0.02150110155344,9.61955520324409e-05,6.189192936290056e-05,3.1014256819617e-05,0.0001262782898265,0.2520900070667267,0.0220726560801267,0.0052696228958666,0.0006109431269578,0.0001175720462924,9.00824034033576e-06,0.0002281430206494,0.0545233339071273,0.0096347853541374,0.0046248179860413,6.431304791476578e-05,9.827348549151791e-06,1.5751897990412544e-06,0.0003286994178779,2.4623624995001592e-05,8.769506166572683e-06,6.325121262307221e-07,2.9004187496184386e-08,3.2361509028078224e-08,3.908323886747667e-09,2.0912815671181303e-05,0.1644694805145263,0.0079030469059944,1.0680350897018798e-05,1.437509524748748e-07,5.744669095975041e-08,8.79227302075236e-10,9.43359646043973e-06,9.279686491936444e-05,1.0563018804532476e-05,5.121873982716352e-06,2.8314914857219264e-07,1.956914985612457e-07,1.585041431440004e-08,4.678096047427971e-06,0.3820360004901886,0.0373874194920063,6.510495040856768e-06,2.1217336154677469e-07,1.0939971417656125e-07,5.482462039907432e-09,4.050958068546606e-06
2121,1,train,0.641465961933136,0.0062342048622667,0.0145018445327878,5.904272256884724e-05,2.869445052056108e-05,7.646195626875851e-06,0.0002496020460966,0.7889128923416138,0.0165816694498062,0.0082578305155038,0.0002007340808631,1.025866913550999e-05,7.840655598556623e-06,9.02843094081618e-05,0.614581286907196,0.0323540680110454,0.0237014610320329,0.000191843646462,4.713979706139071e-06,2.652486273291288e-06,0.0001345776545349,0.0001450113340979,7.074472250678809e-06,1.5541295397270003e-06,6.225261728332043e-08,3.754906074959764e-08,1.2330017007400331e-09,1.3510945791495033e-05,0.387822538614273,0.0094526167958974,1.2601780326804146e-05,1.2105924440675153e-07,2.8459128387225974e-08,1.9456873889822646e-09,2.2420451841753675e-06,0.0005125151365064,1.2490819244703744e-05,6.066142759664217e-06,4.267899669230246e-07,9.394340594326422e-08,3.519054825318335e-09,6.497187769127777e-06,0.8481711745262146,0.0323644541203975,1.33133642066241e-06,4.7101000433258384e-08,4.162263422813339e-09,1.3704707368944467e-09,4.0173152228817344e-05
2122,1,train,0.1650149226188659,0.0051577785052359,0.1045447289943695,0.0009362632408738,2.3883147150627337e-05,3.249244764447212e-05,0.0013125244295224,0.2120015621185302,0.1190250143408775,0.0025300437118858,0.0007459227927029,3.6557921703206375e-05,1.8291892047272995e-05,0.0001961648667929,0.362273633480072,0.0577191337943077,0.0119371721521019,0.0002011873002629,2.1808746168972e-05,8.794546374701895e-06,0.0001685714814811,2.074629264825489e-05,5.095536153021385e-07,5.1686143365259354e-08,1.3575329749215823e-09,3.993651187528258e-09,2.0481225049273635e-10,7.724536885689304e-07,0.045528445392847,0.0007922254153527,6.00141538598109e-06,1.6870063745955124e-07,4.0387575950262544e-08,5.5740911886204e-10,3.671691956697032e-06,7.818813173798844e-05,5.496520770975621e-06,7.171983611442556e-07,6.278246900137674e-08,1.1721922987817381e-08,9.196216566031975e-10,6.847315034974599e-07,0.4956121444702148,0.0097735952585935,1.067276230060088e-06,7.923937062059851e-09,1.1078190587099355e-09,2.330634296665578e-10,4.276663503333112e-07
2123,1,train,0.210701584815979,0.0087803462520241,0.0091882767155766,0.0001948238932527,4.275327592040412e-05,3.148991527268663e-05,0.0033239081967622,0.0693872049450874,0.008108721114695,0.0003400266868993,0.0001557520299684,0.0001009480183711,3.995073257101467e-06,0.0002061229315586,0.0756095796823501,0.0061157844029366,0.001315756351687,6.836467218818143e-05,1.315250756306341e-05,1.344831048299966e-06,0.0002798153727781,1.2687325579463504e-05,2.877624751818076e-07,9.861365413144085e-08,4.121944119361842e-09,9.186272298400411e-10,1.2488957645828691e-09,7.175648075730123e-09,0.0662201568484306,0.0005555186653509,8.456304385617841e-06,3.070471734645253e-07,1.903555926219269e-07,3.1917853249296975e-08,2.83686622424284e-05,3.784725413424894e-05,8.44102714836481e-07,2.675785708561307e-07,3.708643347977159e-08,1.1746807970780536e-08,1.0999964272784264e-09,2.66692666173185e-07,0.2062916755676269,0.0021735758055001,4.382920053558337e-07,9.091816366435525e-08,1.0038756492747325e-08,1.1514053044336947e-09,2.020162582994089e-06
2124,1,train,0.5841299891471863,0.0043968465179204,0.022862110286951,0.0008290490368381,0.0002314474113518,0.0001172418997157,0.0004242369614075,0.5302266478538513,0.0468715466558933,0.013430087827146,0.0005378655623644,9.14917400223203e-05,4.065876782988198e-05,5.911672269576229e-05,0.2382897138595581,0.0251401644200086,0.0110375881195068,0.0002899526443798,2.289407893840689e-05,8.68989354785299e-06,2.459951429045759e-05,3.146071685478091e-05,5.671119652106427e-06,2.1653081603290047e-06,3.9549394870164185e-08,6.581988998277667e-08,2.971600965295806e-09,3.6149125662632287e-05,0.1316319406032562,0.0096568437293171,1.0228127393929752e-05,2.962732423839043e-07,2.107224759129167e-07,1.5617550586100035e-09,6.870015567983501e-06,8.835145126795396e-05,4.867831648880383e-06,1.7270465377805522e-06,9.25691310271759e-08,6.605278457527676e-08,1.7148595876648187e-09,8.917588274925947e-06,0.6017177700996399,0.0366781465709209,4.038221959490329e-06,1.5447037071680825e-07,1.3025926115517452e-08,2.7652031775460273e-09,6.930441486474592e-06
2125,1,train,0.5342493653297424,0.0093193221837282,0.0426519326865673,0.0003056075365748,1.3933111404185183e-05,2.447789302095771e-05,0.001188066904433,0.7763612270355225,0.0461021177470684,0.0142024345695972,0.0003911978856194,4.508084384724498e-05,6.0649394981737714e-06,9.460879664402456e-05,0.7352567315101624,0.0476562902331352,0.0231828019022941,0.0003083685005549,1.7164682503789663e-05,3.3681785680528264e-06,1.6572557797189802e-05,8.456998330075294e-05,1.5172493021964328e-06,8.334559993272705e-07,2.2625474827009384e-08,7.426078418859561e-09,5.355814125529432e-10,1.5153456160987844e-06,0.3535134494304657,0.0053097759373486,6.460209078795742e-06,1.192722578480243e-07,4.0674105861171483e-08,1.3344138294346664e-10,9.615892849978993e-06,0.0002035423822235,7.658107278984971e-06,3.667188366307528e-06,3.7054054047303e-08,1.692457942681358e-07,2.84895396163165e-09,6.213545930222608e-06,0.7843325138092041,0.0374466478824615,2.6419718324177666e-06,6.915430361686958e-08,2.969073653602549e-09,6.310679756538207e-10,9.0777193690883e-06
2126,1,train,0.2819059789180755,0.0046129496768116,0.0225431565195322,4.381152393762022e-05,5.902817974856589e-06,7.827238732716069e-06,7.501023355871439e-05,0.1837478876113891,0.0111962361261248,0.0017337570898234,9.076495916815476e-05,1.847820203693118e-05,2.008028104683035e-06,3.793511268668226e-06,0.1377329975366592,0.0191674195230007,0.0094602620229125,6.126134394435212e-05,4.488479589781491e-06,6.747648626515002e-07,1.2193834663776215e-05,4.15020804211963e-05,2.26941961045668e-06,2.080156491501839e-06,2.822633504706573e-08,6.1750107249736175e-09,2.4122999153775027e-09,5.514240910997614e-06,0.2466463595628738,0.0089423786848783,8.593689017288852e-06,1.1045833048228817e-07,1.2764117229835392e-07,2.4330629178059837e-10,6.696509444736876e-06,8.486618753522635e-05,2.0954942101525376e-06,2.2411757072404725e-06,1.2750398958871756e-08,4.6078429960516594e-08,6.141367969725309e-10,1.2806749509763904e-05,0.6881890892982483,0.0407550185918808,1.8140513020625804e-06,5.064140751187553e-08,7.711349780947785e-09,1.2886712807969047e-09,1.6236130250035785e-05
2127,1,train,0.8643836379051208,0.003989593591541,0.0039781159721314,5.261885598883964e-05,4.255671228747815e-06,1.3445347804008634e-06,0.0010485919192433,0.396911472082138,0.0068561313673853,0.0034205694682896,0.0001805031643016,2.1587087758234705e-05,2.6114960292034084e-06,2.250888610433321e-05,0.0253423899412155,0.0032272865064442,0.0011067792074754,2.41649649979081e-05,5.048863840784179e-06,9.577721584719256e-07,6.893918180139735e-05,1.7782918803277425e-05,1.817449515328917e-07,9.801123468378137e-08,1.3142177124336742e-08,2.2389967657687748e-10,3.174764451330247e-09,1.6530653738300316e-05,0.2080474346876144,0.0011644865153357,2.522914655855857e-06,1.190803757822323e-07,2.6563430566284296e-08,4.217397264749677e-10,0.0001081676891772,1.1720497241185512e-05,1.2064065231243148e-06,2.4777270368758764e-07,1.2997709575301997e-08,6.999555779430011e-08,1.2981505648212988e-08,4.7095272748265415e-06,0.0985735654830932,0.002681815996766,1.808212800824549e-06,3.72170632090274e-07,1.9545083773664373e-08,1.331272758697821e-09,7.877460302552208e-05
2128,1,train,0.4337578415870666,0.0081597929820418,0.0764395892620086,0.0007026789244264,7.037119939923286e-05,0.0001722657325444,0.0029608893673866,0.5275595784187317,0.0437556020915508,0.0085606137290596,0.0003801021375693,0.000118551106425,1.4703363376611378e-05,0.0001803464256227,0.6925685405731201,0.0468079559504985,0.0122501710429787,0.0002199527953052,1.8165690562454984e-05,3.188103391948971e-06,8.046767470659688e-05,5.96192512603011e-05,4.130333309149137e-06,2.563379212006112e-06,3.2406152428166024e-08,1.7021561049546108e-08,2.068031967894512e-09,3.681868975036196e-06,0.2558177709579468,0.0034142832737416,5.133480954100378e-06,1.847275115096636e-07,1.314027997523226e-07,1.8332112217134267e-10,2.64425153773118e-07,9.538741142023356e-05,3.064433940380696e-06,1.3815280226481264e-06,6.439469757424376e-08,3.2982814701654206e-08,1.7808503560701183e-09,2.150298769265646e-06,0.5506970882415771,0.0140975480899214,2.209019157817238e-06,3.328826991833012e-08,6.721487810779081e-09,5.062950614309614e-10,2.4952864805527497e-06
2129,1,train,0.7333582639694214,0.0039064311422407,0.0278611239045858,4.3433130485937e-05,7.450784323737025e-06,4.8838746806723066e-06,4.970133522874676e-05,0.8169235587120056,0.019781120121479,0.0071328398771584,7.5366253440734e-05,1.0505286809348036e-05,3.450444410191267e-06,1.7864638266473776e-06,0.7896912097930908,0.0290486644953489,0.0147513188421726,7.852497947169468e-05,3.837583790300414e-06,1.3866715562471654e-06,1.0199634743912611e-05,9.653959568822756e-05,9.08598053683818e-07,9.718835372041212e-07,6.691529552682596e-09,4.093868799515121e-09,2.404453025572906e-10,3.9552301132061984e-06,0.4769980013370514,0.0075047393329441,2.849984412023332e-06,4.49663346557827e-08,2.102623319899521e-08,1.0174013020947116e-10,4.517573415796505e-06,0.0001867741375463,7.075765893205244e-07,1.5701806432844023e-06,1.0128057503777654e-08,1.4402727899209822e-08,5.101727373890697e-10,1.3918383956479374e-06,0.8984628319740295,0.023852789774537,4.927100007989793e-07,1.4014160498732052e-08,8.68205618509421e-10,1.3120601827232292e-10,6.519408088934142e-06
2130,1,train,0.6916167140007019,0.0043189516291022,0.0283199604600667,8.201597665902227e-05,6.147814474388724e-06,9.6761223176145e-06,0.0001036638350342,0.5831745862960815,0.05933852866292,0.0074674212373793,0.0002184284530812,7.458907930413261e-05,8.951121344580315e-06,9.581739277564338e-07,0.2628908157348633,0.0739117190241813,0.0187217723578214,0.0001575817150296,2.8595233743544668e-05,7.849521352909505e-06,1.0444300642120652e-05,6.0485828726086766e-05,5.84729741603951e-06,2.5010856461449293e-06,1.785546430710383e-07,1.7863563073206024e-08,6.7777223833331846e-09,2.946006816273439e-07,0.1289652585983276,0.0026350514963269,1.2174997209513094e-05,7.970886173325199e-08,4.1996404576138964e-08,1.9054725852729604e-10,9.438802806016613e-08,0.0001189133981824,9.573964234732555e-06,4.369673661130946e-06,1.0667041294709636e-07,1.847942883159704e-07,3.347171873002708e-09,5.4669812925567385e-06,0.4905470609664917,0.0084008825942873,1.0473567044755328e-06,9.803741818359413e-09,2.201591353667709e-09,2.57866672459528e-10,1.883144250314217e-06
2131,1,train,0.5468401908874512,0.0080038597807288,0.0350111052393913,8.639079169370234e-05,2.4809394744806923e-05,1.633705323911272e-05,0.0010843274649232,0.3726743757724762,0.0299582965672016,0.0090553434565663,0.0003478188591543,0.0001142178225563,1.428636005584849e-05,0.0003619552880991,0.2342211008071899,0.0241767074912786,0.0097025856375694,0.0001848492393037,2.445778409310151e-05,3.1350896279036533e-06,0.000434058427345,5.448818774311803e-05,3.675756033771904e-06,2.951542228402104e-06,3.499215139868284e-08,2.544701338536015e-08,2.2887027828488726e-09,1.3776925698039122e-05,0.2011080682277679,0.0045607211068272,1.032153613778064e-05,3.969010720084043e-07,6.609367630971974e-08,2.0883226259371668e-09,1.2710976079688407e-05,4.966613050783053e-05,2.292938461323501e-06,1.7172400248455233e-06,5.6815263604903534e-08,3.999132900389668e-07,5.829984939254018e-09,2.8656097583734663e-06,0.4602914750576019,0.0312049183994531,1.8362802620686125e-06,1.1809552802333201e-07,2.2892377771199797e-08,1.833022955644025e-09,8.218970833695494e-06
2132,1,dev,0.4970043897628784,0.0137120550498366,0.0253141857683658,0.0001915860193548,2.5228519007214345e-05,2.5874449420371093e-05,0.0006936205900274,0.8869088292121887,0.0191855691373348,0.0102718025445938,0.0002477983071003,1.950268961081747e-05,8.119958692986984e-06,0.0003049685910809,0.8209095597267151,0.061231579631567,0.0257376357913017,0.0004400298057589,6.1222231124702375e-06,4.786128556588665e-06,6.922738248249516e-05,0.0002106391038978,1.0511605069041252e-05,3.113115099040442e-06,1.314721487233328e-07,6.499355009736973e-08,4.597659586380587e-09,2.93755851998867e-06,0.4847913384437561,0.0089170765131711,1.785145650501363e-05,4.710877021807393e-07,1.0202998623753957e-07,2.253748965230784e-09,8.353499652002938e-06,0.0003293933114036,1.6016088920878246e-05,9.09524806047557e-06,1.198446000216791e-07,5.086248506813718e-07,2.9375234689155156e-08,1.0116311841557035e-06,0.8380645513534546,0.0242814645171165,2.948144583569956e-06,1.2717153197172593e-07,9.914594478743766e-09,1.435948471240067e-09,4.095069016329944e-06
